step_num,indicator,mean_value,std_value,n
1000,mp_outliers_x1.1,34.03125,47.83402811839858,64
1000,mp_outliers_x1.25,20.796875,31.054064318769708,64
1000,nuclear_norm,1380.7332073422403,988.4185799506315,64
1000,num_singular_values,2048.0,0.0,64
1000,rows,4608.0,2681.461435219874,64
1000,spectral_norm,2.3645270336419344,1.578490779901767,64
1000,stable_rank,174.22633470614178,57.89041613477825,64
1000,subspace_stability_topk,0.5429078419692814,0.16855301274331944,64
2000,alpha_tail_frac_0.2,2.592635860002126,0.7290787476464621,64
2000,alpha_tail_frac_0.3,2.4261899942472818,0.7941320203047308,64
2000,alpha_tail_frac_0.5,2.015035744480186,0.6916415973248942,64
2000,cols,3584.0,2681.4614352198746,64
2000,effective_rank,1793.577530170107,209.912374452676,64
2000,frobenius_norm,37.827893907017156,20.754680424527212,64
2000,mean_singular_value,0.7713738220533121,0.45399760429231445,64
2000,median_eigenvalue,0.7238878030096578,0.6555015290511603,64
2000,mp_edge,30.89228509403753,50.16369104968216,64
2000,mp_outliers_x1,139.421875,135.5975376336222,64
2000,mp_outliers_x1.1,111.546875,118.31085362432925,64
2000,mp_outliers_x1.25,83.3125,95.61644193471105,64
2000,nuclear_norm,1579.773587565183,929.78709359066,64
2000,num_singular_values,2048.0,0.0,64
2000,rows,4608.0,2681.461435219874,64
2000,spectral_norm,4.186948886141181,2.8888489228189522,64
2000,stable_rank,103.16871926528813,39.976999166045374,64
2000,subspace_stability_topk,0.6544065757188946,0.14468091177370335,64
3000,alpha_tail_frac_0.2,2.4838141302725862,0.5559578837705629,64
3000,alpha_tail_frac_0.3,2.2789305434400364,0.597823191614693,64
3000,alpha_tail_frac_0.5,1.891225724136974,0.5528168606393766,64
3000,cols,3584.0,2681.4614352198746,64
3000,effective_rank,1788.7708463004026,203.16664882832944,64
3000,frobenius_norm,43.147869191099865,19.61240821185132,64
3000,mean_singular_value,0.8698899028096935,0.42891640958552923,64
3000,median_eigenvalue,0.8160315478626154,0.6517486532767036,64
3000,mp_edge,58.944103317459316,100.39418061076069,64
3000,mp_outliers_x1,159.78125,122.28570095775777,64
3000,mp_outliers_x1.1,127.328125,102.89246269269802,64
3000,mp_outliers_x1.25,92.5,79.90808211502505,64
3000,nuclear_norm,1781.5345209542525,878.4208068311639,64
3000,num_singular_values,2048.0,0.0,64
3000,rows,4608.0,2681.461435219874,64
3000,spectral_norm,5.047525875270367,3.42806372303913,64
3000,stable_rank,108.74919771263869,54.408850244304446,64
3000,subspace_stability_topk,0.8429862898774445,0.11597902993303619,64
4000,alpha_tail_frac_0.2,2.474519602088863,0.5395177833404793,64
4000,alpha_tail_frac_0.3,2.2362610398042153,0.5475218327293323,64
4000,alpha_tail_frac_0.5,1.8362908954076949,0.49368312152096583,64
4000,cols,3584.0,2681.4614352198746,64
4000,effective_rank,1787.3328531527347,194.8964067080154,64
4000,frobenius_norm,47.66831968540579,19.02097643596526,64
4000,mean_singular_value,0.9550462154253875,0.4162864063236045,64
4000,median_eigenvalue,0.9188466063692807,0.6547620781100437,64
4000,mp_edge,93.54474123828629,163.09942111851777,64
4000,mp_outliers_x1,172.515625,116.43950567630753,64
4000,mp_outliers_x1.1,137.828125,95.46437126255823,64
4000,mp_outliers_x1.25,99.90625,71.47332030816125,64
4000,nuclear_norm,1955.9346491911936,852.554560150742,64
4000,num_singular_values,2048.0,0.0,64
4000,rows,4608.0,2681.461435219874,64
4000,spectral_norm,5.61136375553906,3.6305428636869346,64
4000,stable_rank,111.053199373537,61.09009941888206,64
4000,subspace_stability_topk,0.9327259063720703,0.05463386693018632,64
5000,alpha_tail_frac_0.2,2.4851905783877113,0.553594731812718,64
5000,alpha_tail_frac_0.3,2.223646770907612,0.5429105747306685,64
5000,alpha_tail_frac_0.5,1.8054456165592159,0.46723816607230206,64
5000,cols,3584.0,2681.4614352198746,64
5000,effective_rank,1785.9481999535788,187.79151806798137,64
5000,frobenius_norm,51.623316748048374,18.884480499900754,64
5000,mean_singular_value,1.0301463156090698,0.41377614949397057,64
5000,median_eigenvalue,1.0275093807773166,0.6745648930647816,64
5000,mp_edge,130.66731377809796,231.04544745444986,64
5000,mp_outliers_x1,182.1875,116.52029934191792,64
5000,mp_outliers_x1.1,146.703125,94.86710498970119,64
5000,mp_outliers_x1.25,106.796875,70.10042222717757,64
5000,nuclear_norm,2109.739654367375,847.4135541636517,64
5000,num_singular_values,2048.0,0.0,64
5000,rows,4608.0,2681.461435219874,64
5000,spectral_norm,6.044415837153792,3.745678185499086,64
5000,stable_rank,112.76321170681645,64.65852728939007,64
5000,subspace_stability_topk,0.9506509276106954,0.04983366675396411,64
6000,alpha_tail_frac_0.2,2.5061332952205917,0.5700655117785407,64
6000,alpha_tail_frac_0.3,2.2275468718260503,0.5509595340128225,64
6000,alpha_tail_frac_0.5,1.7906857319547422,0.4563516280086897,64
6000,cols,3584.0,2681.4614352198746,64
6000,effective_rank,1785.207304206243,181.5408392296434,64
6000,frobenius_norm,55.18605495849507,19.017623268435496,64
6000,mean_singular_value,1.0984981208123854,0.4172225971806072,64
6000,median_eigenvalue,1.1416866294421957,0.709831667625672,64
6000,mp_edge,169.9284075180622,303.4003867831948,64
6000,mp_outliers_x1,188.859375,118.54539913782413,64
6000,mp_outliers_x1.1,152.609375,96.79459797131538,64
6000,mp_outliers_x1.25,111.890625,72.62583326025272,64
6000,nuclear_norm,2249.7241514237653,854.4718790258837,64
6000,num_singular_values,2048.0,0.0,64
6000,rows,4608.0,2681.461435219874,64
6000,spectral_norm,6.398724624887109,3.8230421222686304,64
6000,stable_rank,114.43823855410908,67.25597480776757,64
6000,subspace_stability_topk,0.9634904069826007,0.04238443777536432,64
7000,alpha_tail_frac_0.2,2.5278500143088416,0.5869837644217464,64
7000,alpha_tail_frac_0.3,2.2380240714963286,0.5646142188185558,64
7000,alpha_tail_frac_0.5,1.7846960209760305,0.4536361971712427,64
7000,cols,3584.0,2681.4614352198746,64
7000,effective_rank,1784.67400360824,176.56402709535647,64
7000,frobenius_norm,58.42353324462656,19.29889348020413,64
7000,mean_singular_value,1.1610214688377851,0.42406560993260656,64
7000,median_eigenvalue,1.2573148206113278,0.7554848750872301,64
7000,mp_edge,209.94223075189984,377.6792285622302,64
7000,mp_outliers_x1,193.296875,121.24587110463033,64
7000,mp_outliers_x1.1,156.46875,99.98554955116072,64
7000,mp_outliers_x1.25,115.765625,76.90557850996493,64
7000,nuclear_norm,2377.771968179784,868.4863691419781,64
7000,num_singular_values,2048.0,0.0,64
7000,rows,4608.0,2681.461435219874,64
7000,spectral_norm,6.704412776976824,3.881740848607072,64
7000,stable_rank,115.13234094867765,67.51224066890352,64
7000,subspace_stability_topk,0.9735598331317306,0.03377782887157387,64
8000,alpha_tail_frac_0.2,2.5488161436411874,0.6014873513555105,64
8000,alpha_tail_frac_0.3,2.2510382669268907,0.5778949594426118,64
8000,alpha_tail_frac_0.5,1.7844732282523674,0.4553621329526578,64
8000,cols,3584.0,2681.4614352198746,64
8000,effective_rank,1784.464977348459,172.5605253755603,64
8000,frobenius_norm,61.3849014233192,19.656492909592814,64
8000,mean_singular_value,1.2185704421735084,0.4326435954695109,64
8000,median_eigenvalue,1.3730554288129149,0.8081784432475125,64
8000,mp_edge,250.07316431192936,452.412954851081,64
8000,mp_outliers_x1,196.1875,124.12894920906254,64
8000,mp_outliers_x1.1,159.1875,103.40640657442322,64
8000,mp_outliers_x1.25,118.1875,81.08116157224661,64
8000,nuclear_norm,2495.632265571345,886.0540835215584,64
8000,num_singular_values,2048.0,0.0,64
8000,rows,4608.0,2681.461435219874,64
8000,spectral_norm,6.975725129246712,3.9476526861643273,64
8000,stable_rank,115.94238748925038,67.70598797625269,64
8000,subspace_stability_topk,0.9781737476587296,0.027282589735834504,64
9000,alpha_tail_frac_0.2,2.566989703967949,0.6112595847628707,64
9000,alpha_tail_frac_0.3,2.263346818464895,0.5871499756803832,64
9000,alpha_tail_frac_0.5,1.7866930190908048,0.45767881656812937,64
9000,cols,3584.0,2681.4614352198746,64
9000,effective_rank,1784.4026892554693,169.3553406645659,64
9000,frobenius_norm,64.11235141528826,20.057768064805565,64
9000,mean_singular_value,1.2718477411771978,0.4422376055907067,64
9000,median_eigenvalue,1.4885233032176066,0.8652150758531437,64
9000,mp_edge,289.1402946878636,525.3013005422523,64
9000,mp_outliers_x1,197.75,126.53978607662278,64
9000,mp_outliers_x1.1,160.890625,106.59776304086998,64
9000,mp_outliers_x1.25,119.953125,84.56845253806256,64
9000,nuclear_norm,2604.744173930901,905.7026162497675,64
9000,num_singular_values,2048.0,0.0,64
9000,rows,4608.0,2681.461435219874,64
9000,spectral_norm,7.220249745994806,4.002659211307475,64
9000,stable_rank,116.34026056515407,67.1200638258698,64
9000,subspace_stability_topk,0.9756550015881658,0.04141528796515594,64
10000,alpha_tail_frac_0.2,2.5844341504823602,0.6217245618270447,64
10000,alpha_tail_frac_0.3,2.2767210253250902,0.5975706393136496,64
10000,alpha_tail_frac_0.5,1.791428665170259,0.4616488109705668,64
10000,cols,3584.0,2681.4614352198746,64
10000,effective_rank,1784.6005166606242,166.72583921852853,64
10000,frobenius_norm,66.63842196156634,20.472129616895902,64
10000,mean_singular_value,1.3214757465487865,0.45211814847460363,64
10000,median_eigenvalue,1.6024606090720999,0.9236898352353394,64
10000,mp_edge,328.1229733191051,598.2578731234955,64
10000,mp_outliers_x1,198.34375,128.6183253316226,64
10000,mp_outliers_x1.1,161.453125,109.1308999477815,64
10000,mp_outliers_x1.25,121.09375,87.4575123603111,64
10000,nuclear_norm,2706.382328931915,925.9379680759882,64
10000,num_singular_values,2048.0,0.0,64
10000,rows,4608.0,2681.461435219874,64
10000,spectral_norm,7.440643697977066,4.0495158314059685,64
10000,stable_rank,116.47387302208173,66.02257662779468,64
10000,subspace_stability_topk,0.9782218104228377,0.041016302415568674,64
13000,alpha_tail_frac_0.2,2.628734911496257,0.6420299277159875,64
13000,alpha_tail_frac_0.3,2.313324339184599,0.6184848170304766,64
13000,alpha_tail_frac_0.5,1.811017386525213,0.4754406682765385,64
13000,cols,3584.0,2681.4614352198746,64
13000,effective_rank,1786.0699202416474,161.14964072780995,64
13000,frobenius_norm,73.1463940239464,21.68384560347426,64
13000,mean_singular_value,1.4503927666306728,0.48089264836923845,64
13000,median_eigenvalue,1.927671710480936,1.0986618388693494,64
13000,mp_edge,439.10159763316204,806.913009634727,64
13000,mp_outliers_x1,197.546875,132.39274541189337,64
13000,mp_outliers_x1.1,160.953125,113.43628792697156,64
13000,mp_outliers_x1.25,121.578125,91.2580163362919,64
13000,nuclear_norm,2970.404386059618,984.8681438602005,64
13000,num_singular_values,2048.0,0.0,64
13000,rows,4608.0,2681.461435219874,64
13000,spectral_norm,7.9970992505550385,4.202100549783188,64
13000,stable_rank,116.92491794658095,62.91484580522796,64
13000,subspace_stability_topk,0.9619175912812352,0.048217733038693054,64
16000,alpha_tail_frac_0.2,2.663394149859361,0.6533915465000377,64
16000,alpha_tail_frac_0.3,2.3445541601382915,0.6308430989828049,64
16000,alpha_tail_frac_0.5,1.831911882087349,0.4881433948832607,64
16000,cols,3584.0,2681.4614352198746,64
16000,effective_rank,1788.0989290939915,157.61228557285725,64
16000,frobenius_norm,78.38408673517013,22.7704829189536,64
16000,mean_singular_value,1.5552017395008986,0.5065328704227052,64
16000,median_eigenvalue,2.221158022213639,1.260625415593707,64
16000,mp_edge,538.4294387565704,994.5352177118082,64
16000,mp_outliers_x1,194.96875,133.57311400770098,64
16000,mp_outliers_x1.1,159.234375,114.4667057974113,64
16000,mp_outliers_x1.25,120.3125,92.03792782722869,64
16000,nuclear_norm,3185.0531624978403,1037.3793186257003,64
16000,num_singular_values,2048.0,0.0,64
16000,rows,4608.0,2681.461435219874,64
16000,spectral_norm,8.437845092266798,4.352269501084921,64
16000,stable_rank,117.26832154943892,60.17796022108797,64
16000,subspace_stability_topk,0.9740356067195535,0.03142166123869659,64
23000,alpha_tail_frac_0.2,2.715495772039463,0.6664496185754821,64
23000,alpha_tail_frac_0.3,2.3952677469640378,0.641957208745883,64
23000,alpha_tail_frac_0.5,1.871374868787378,0.5077571322639101,64
23000,cols,3584.0,2681.4614352198746,64
23000,effective_rank,1792.603702228921,153.02510366084448,64
23000,frobenius_norm,87.07555575499394,24.714510395735694,64
23000,mean_singular_value,1.730795947742944,0.5522016490716182,64
23000,median_eigenvalue,2.7720420602527205,1.5675469435946465,64
23000,mp_edge,723.4808529523112,1346.2974488683353,64
23000,mp_outliers_x1,188.765625,131.46497417382247,64
23000,mp_outliers_x1.1,153.859375,112.23117683411962,64
23000,mp_outliers_x1.25,115.796875,89.8743708170572,64
23000,nuclear_norm,3544.6701009775493,1130.908977298674,64
23000,num_singular_values,2048.0,0.0,64
23000,rows,4608.0,2681.461435219874,64
23000,spectral_norm,9.232125420123339,4.64448644587916,64
23000,stable_rank,116.59710255270383,55.950090786967046,64
23000,subspace_stability_topk,0.9569010837003589,0.04849235441463634,64
32000,alpha_tail_frac_0.2,2.7546864328039993,0.6690387057411892,64
32000,alpha_tail_frac_0.3,2.436906604816471,0.6436355608764973,64
32000,alpha_tail_frac_0.5,1.9074273727571542,0.5238733834444597,64
32000,cols,3584.0,2681.4614352198746,64
32000,effective_rank,1797.0290574168898,150.16130124182072,64
32000,frobenius_norm,93.40850102400914,26.212559127534874,64
32000,mean_singular_value,1.860165909021492,0.5871524794690686,64
32000,median_eigenvalue,3.226953456701687,1.8210198066746783,64
32000,mp_edge,877.1665989458406,1641.3963640753848,64
32000,mp_outliers_x1,182.671875,127.90560193342739,64
32000,mp_outliers_x1.1,147.984375,108.42955319446993,64
32000,mp_outliers_x1.25,110.609375,86.06210699210563,64
32000,nuclear_norm,3809.6197816760155,1202.4882779526527,64
32000,num_singular_values,2048.0,0.0,64
32000,rows,4608.0,2681.461435219874,64
32000,spectral_norm,9.935169950127602,5.145304435027465,64
32000,stable_rank,115.52561883458615,53.56557044072303,64
32000,subspace_stability_topk,0.9650558643043041,0.04356397974701006,64
48000,alpha_tail_frac_0.2,2.774900656677196,0.660565661156437,64
48000,alpha_tail_frac_0.3,2.468207550812711,0.6333251504857657,64
48000,alpha_tail_frac_0.5,1.941939939740274,0.5352210558770328,64
48000,cols,3584.0,2681.4614352198746,64
48000,effective_rank,1801.1045610135009,147.7647088980769,64
48000,frobenius_norm,97.00073629630208,27.175206296385774,64
48000,mean_singular_value,1.9328520681996129,0.6076589686748907,64
48000,median_eigenvalue,3.5150621330329113,1.986044786857993,64
48000,mp_edge,973.9062680260002,1827.7284296531634,64
48000,mp_outliers_x1,175.65625,123.06924347893013,64
48000,mp_outliers_x1.1,141.390625,103.63253414317587,64
48000,mp_outliers_x1.25,104.765625,80.99691199042175,64
48000,nuclear_norm,3958.481035672807,1244.485567846176,64
48000,num_singular_values,2048.0,0.0,64
48000,rows,4608.0,2681.461435219874,64
48000,spectral_norm,10.884291511029005,7.2445266857776565,64
48000,stable_rank,113.2166414609871,54.13970562281584,64
48000,subspace_stability_topk,0.952346920967102,0.05431265036174138,64
64000,alpha_tail_frac_0.2,2.7771208776800647,0.6585802013961111,64
64000,alpha_tail_frac_0.3,2.4796850528816803,0.6311015658628101,64
64000,alpha_tail_frac_0.5,1.9583968535664407,0.5445271598326148,64
64000,cols,3584.0,2681.4614352198746,64
64000,effective_rank,1802.0909823120958,147.08671764126805,64
64000,frobenius_norm,95.37859236778424,27.10675254117028,64
64000,mean_singular_value,1.8970727106359444,0.5991699719517274,64
64000,median_eigenvalue,3.4041090757294628,1.9315925680250123,64
64000,mp_edge,937.2810621804963,1760.756700765055,64
64000,mp_outliers_x1,172.4375,119.99138527278755,64
64000,mp_outliers_x1.1,138.1875,100.35601309876436,64
64000,mp_outliers_x1.25,101.8125,77.74395806667562,64
64000,nuclear_norm,3885.204911382414,1227.1001025571377,64
64000,num_singular_values,2048.0,0.0,64
64000,rows,4608.0,2681.461435219874,64
64000,spectral_norm,11.346256401389837,9.585520938336856,64
64000,stable_rank,112.24567183162968,54.55006216557567,64
64000,subspace_stability_topk,0.9657108932733536,0.038398781638904485,64
80000,alpha_tail_frac_0.2,2.7840115839278243,0.6634656181349722,64
80000,alpha_tail_frac_0.3,2.4908515365604953,0.6352018349286568,64
80000,alpha_tail_frac_0.5,1.9704267181699564,0.5559358634500947,64
80000,cols,3584.0,2681.4614352198746,64
80000,effective_rank,1802.2520765827726,147.7969209794452,64
80000,frobenius_norm,91.29320636726892,26.44910834280423,64
80000,mean_singular_value,1.8132167486571882,0.5762883978225937,64
80000,median_eigenvalue,3.119431389957816,1.7792577265112586,64
80000,mp_edge,847.568519928411,1596.3428323834207,64
80000,mp_outliers_x1,170.5,118.74716370881829,64
80000,mp_outliers_x1.1,136.453125,99.07635818894498,64
80000,mp_outliers_x1.25,100.0625,76.26101273581452,64
80000,nuclear_norm,3713.4679012499214,1180.2386387406718,64
80000,num_singular_values,2048.0,0.0,64
80000,rows,4608.0,2681.461435219874,64
80000,spectral_norm,11.167184177786112,10.553402637419456,64
80000,stable_rank,110.72412583090843,53.873857598052396,64
80000,subspace_stability_topk,0.9847790999338031,0.01932387189956268,64
