model,stage,step,base_probe_accuracy,base_probe_accuracy,base_probe_accuracy,post_injection_accuracy,post_injection_accuracy,post_injection_accuracy,uptake_accuracy_delta,uptake_accuracy_delta,uptake_accuracy_delta,base_probe_mean_margin,base_probe_mean_margin,base_probe_mean_margin,post_injection_mean_margin,post_injection_mean_margin,post_injection_mean_margin,uptake_margin_delta,uptake_margin_delta,uptake_margin_delta,normalized_retention_margin,normalized_retention_margin,normalized_retention_margin,normalized_retention_accuracy,normalized_retention_accuracy,normalized_retention_accuracy,k_star_accuracy_threshold,k_star_accuracy_threshold,k_star_accuracy_threshold,degradation_auc_accuracy,degradation_auc_accuracy,degradation_auc_accuracy,degradation_auc_margin,degradation_auc_margin,degradation_auc_margin
,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
EleutherAI/pythia-160m-deduped,step0,0,0.199,0.020736441353327733,5,0.45999999999999996,0.04168333000133269,5,0.261,0.04761827380323654,5,-0.433671199798584,0.018605575387854262,5,-0.1578701293468475,0.07927001730658324,5,0.2758010704517364,0.09215348034166189,5,-1.3691619213326833,0.5872850892281725,5,0.2513954303663747,0.061484041514511506,5,0.0,0.0,5,89.732,7.7019328742855215,5,-146.95540771031378,32.79065734018857,5
EleutherAI/pythia-160m-deduped,step1000,1000,0.21600000000000003,0.017464249196572974,5,0.445,0.06072478900745559,5,0.229,0.06532610504231828,5,-1.4838820400238038,0.0799196780187877,5,-0.25551790672540664,0.14539059572273932,5,1.228364133298397,0.19446903427121698,5,0.755122497197845,0.055246910396921756,5,0.7598567160004744,0.17465168969729628,5,1.6,3.5777087639996634,5,99.396,9.223715628747447,5,-114.18670790159703,33.93331290143158,5
EleutherAI/pythia-160m-deduped,step128,128,0.184,0.02534758371127317,5,0.518,0.027522717889045808,5,0.33399999999999996,0.04335896677735761,5,-0.8848189330101013,0.07177753240390765,5,-0.0006271505355834817,0.1311892022632084,5,0.8841917824745179,0.14405121035242752,5,0.34210641973761424,0.029565381095226027,5,0.4043729216848696,0.038404391701535014,5,7.164668192219681,14.84207079493398,5,101.74600000000001,9.270387262676788,5,-94.17880337071419,29.478913051116706,5
EleutherAI/pythia-160m-deduped,step143000,143000,0.251,0.0238222584991432,5,0.9410000000000001,0.04748684028233506,5,0.6900000000000001,0.05863019699779287,5,-1.243088482618332,0.036055959111620184,5,3.769517165703422,1.2410026874448945,5,5.012605648321754,1.2576798172869694,5,0.24601267991709008,0.06513784763509346,5,0.365868144547819,0.03000553475673039,5,110.976149882904,49.88343824241827,5,134.424,12.214052562519946,5,21.412945558148,52.72797794062264,5
EleutherAI/pythia-160m-deduped,step2000,2000,0.221,0.019170289512680797,5,0.5309999999999999,0.04277849927241482,5,0.30999999999999994,0.05863019699779286,5,-1.425022651910782,0.04955583010113351,5,0.09813732947409153,0.20426874494416533,5,1.5231599813848735,0.23133469910475798,5,0.670970909822288,0.046197050653281446,5,0.5862021415792145,0.07919299984309909,5,18.51742296918768,16.76386435316683,5,102.548,11.806975480621613,5,-83.06913971075416,34.36821360894539,5
EleutherAI/pythia-160m-deduped,step3000,3000,0.278,0.024647515087732465,5,0.5820000000000001,0.0435315977193578,5,0.304,0.04546977017755862,5,-1.2412124658823014,0.057241369626159305,5,0.2927363868579268,0.1674393525095309,5,1.5339488527402283,0.1394567205070003,5,0.6323757680455195,0.05056568259522341,5,0.5353106048616784,0.10226703591662022,5,36.70839215686275,12.280713365636988,5,112.16,4.873438211365772,5,-59.501961437955494,24.42901916897097,5
EleutherAI/pythia-160m-deduped,step512,512,0.197,0.01151086443322134,5,0.5860000000000001,0.06218922736294449,5,0.38899999999999996,0.0604565960007674,5,-1.3385825338363646,0.07183834091545374,5,0.23158227932453151,0.12234000680763857,5,1.5701648131608963,0.06043553068479145,5,0.6050524493127583,0.06609843675658991,5,0.4910439232615172,0.07365194158500706,5,39.94285714285714,14.102250507906703,5,117.45,8.697151832640392,5,-35.946925160050384,20.71086339137167,5
EleutherAI/pythia-160m-deduped,step8000,8000,0.269,0.025099800796022267,5,0.752,0.021679483388678804,5,0.483,0.012549900398011135,5,-1.2455747470855711,0.07891268163380394,5,1.005891844600439,0.14660906581363797,5,2.25146659168601,0.12104669266137971,5,0.4588931479603266,0.01549423509683162,5,0.3744122560275846,0.06532284763051252,5,157.85472731602763,71.22257490040097,5,139.112,8.884884354902994,5,24.126154569275677,36.76386383437496,5
