model,stage,step,seed,metric,value
EleutherAI/pythia-160m-deduped,step3000,3000,3,k_star_accuracy_threshold,44.23529411764707
EleutherAI/pythia-160m-deduped,step3000,3000,3,degradation_auc_accuracy,114.59000000000002
EleutherAI/pythia-160m-deduped,step3000,3000,3,degradation_auc_margin,-43.13273270487785
EleutherAI/pythia-160m-deduped,step3000,3000,4,base_probe_accuracy,0.275
EleutherAI/pythia-160m-deduped,step3000,3000,4,post_injection_accuracy,0.605
EleutherAI/pythia-160m-deduped,step3000,3000,4,uptake_accuracy_delta,0.3299999999999999
EleutherAI/pythia-160m-deduped,step3000,3000,4,base_probe_mean_margin,-1.2724644601345063
EleutherAI/pythia-160m-deduped,step3000,3000,4,post_injection_mean_margin,0.3343782350420952
EleutherAI/pythia-160m-deduped,step3000,3000,4,uptake_margin_delta,1.6068426951766015
EleutherAI/pythia-160m-deduped,step3000,3000,4,normalized_retention_margin,0.5938261175600141
EleutherAI/pythia-160m-deduped,step3000,3000,4,normalized_retention_accuracy,0.4393939393939393
EleutherAI/pythia-160m-deduped,step3000,3000,4,k_star_accuracy_threshold,39.040000000000006
EleutherAI/pythia-160m-deduped,step3000,3000,4,degradation_auc_accuracy,113.89
EleutherAI/pythia-160m-deduped,step3000,3000,4,degradation_auc_margin,-50.64180765867233
EleutherAI/pythia-160m-deduped,step8000,8000,0,base_probe_accuracy,0.28
EleutherAI/pythia-160m-deduped,step8000,8000,0,post_injection_accuracy,0.745
EleutherAI/pythia-160m-deduped,step8000,8000,0,uptake_accuracy_delta,0.4649999999999999
EleutherAI/pythia-160m-deduped,step8000,8000,0,base_probe_mean_margin,-1.2751419258117676
EleutherAI/pythia-160m-deduped,step8000,8000,0,post_injection_mean_margin,0.979166389554739
EleutherAI/pythia-160m-deduped,step8000,8000,0,uptake_margin_delta,2.2543083153665067
EleutherAI/pythia-160m-deduped,step8000,8000,0,normalized_retention_margin,0.4342423205223368
EleutherAI/pythia-160m-deduped,step8000,8000,0,normalized_retention_accuracy,0.4193548387096773
EleutherAI/pythia-160m-deduped,step8000,8000,0,k_star_accuracy_threshold,109.17647058823532
EleutherAI/pythia-160m-deduped,step8000,8000,0,degradation_auc_accuracy,132.42000000000002
EleutherAI/pythia-160m-deduped,step8000,8000,0,degradation_auc_margin,3.26428541958332
EleutherAI/pythia-160m-deduped,step8000,8000,1,base_probe_accuracy,0.28
EleutherAI/pythia-160m-deduped,step8000,8000,1,post_injection_accuracy,0.755
EleutherAI/pythia-160m-deduped,step8000,8000,1,uptake_accuracy_delta,0.475
EleutherAI/pythia-160m-deduped,step8000,8000,1,base_probe_mean_margin,-1.3309496009349824
EleutherAI/pythia-160m-deduped,step8000,8000,1,post_injection_mean_margin,1.0594436553120614
EleutherAI/pythia-160m-deduped,step8000,8000,1,uptake_margin_delta,2.390393256247044
EleutherAI/pythia-160m-deduped,step8000,8000,1,normalized_retention_margin,0.4733129810001604
EleutherAI/pythia-160m-deduped,step8000,8000,1,normalized_retention_accuracy,0.2631578947368421
EleutherAI/pythia-160m-deduped,step8000,8000,1,k_star_accuracy_threshold,192.0
EleutherAI/pythia-160m-deduped,step8000,8000,1,degradation_auc_accuracy,142.38
EleutherAI/pythia-160m-deduped,step8000,8000,1,degradation_auc_margin,44.00231992304325
EleutherAI/pythia-160m-deduped,step8000,8000,2,base_probe_accuracy,0.23
EleutherAI/pythia-160m-deduped,step8000,8000,2,post_injection_accuracy,0.725
EleutherAI/pythia-160m-deduped,step8000,8000,2,uptake_accuracy_delta,0.495
EleutherAI/pythia-160m-deduped,step8000,8000,2,base_probe_mean_margin,-1.2870574545860292
EleutherAI/pythia-160m-deduped,step8000,8000,2,post_injection_mean_margin,0.823049064129591
EleutherAI/pythia-160m-deduped,step8000,8000,2,uptake_margin_delta,2.1101065187156203
EleutherAI/pythia-160m-deduped,step8000,8000,2,normalized_retention_margin,0.4705929385186932
EleutherAI/pythia-160m-deduped,step8000,8000,2,normalized_retention_accuracy,0.4242424242424242
EleutherAI/pythia-160m-deduped,step8000,8000,2,k_star_accuracy_threshold,60.30769230769231
EleutherAI/pythia-160m-deduped,step8000,8000,2,degradation_auc_accuracy,127.21
EleutherAI/pythia-160m-deduped,step8000,8000,2,degradation_auc_margin,-27.6215238347277
EleutherAI/pythia-160m-deduped,step8000,8000,3,base_probe_accuracy,0.295
EleutherAI/pythia-160m-deduped,step8000,8000,3,post_injection_accuracy,0.785
EleutherAI/pythia-160m-deduped,step8000,8000,3,uptake_accuracy_delta,0.49
EleutherAI/pythia-160m-deduped,step8000,8000,3,base_probe_mean_margin,-1.130008683204651
EleutherAI/pythia-160m-deduped,step8000,8000,3,post_injection_mean_margin,1.2195333522558212
EleutherAI/pythia-160m-deduped,step8000,8000,3,uptake_margin_delta,2.3495420354604724
EleutherAI/pythia-160m-deduped,step8000,8000,3,normalized_retention_margin,0.4563248160646826
EleutherAI/pythia-160m-deduped,step8000,8000,3,normalized_retention_accuracy,0.3775510204081632
EleutherAI/pythia-160m-deduped,step8000,8000,3,k_star_accuracy_threshold,235.7894736842105
EleutherAI/pythia-160m-deduped,step8000,8000,3,degradation_auc_accuracy,147.54999999999998
EleutherAI/pythia-160m-deduped,step8000,8000,3,degradation_auc_margin,66.42740219295024
EleutherAI/pythia-160m-deduped,step8000,8000,4,base_probe_accuracy,0.26
EleutherAI/pythia-160m-deduped,step8000,8000,4,post_injection_accuracy,0.75
EleutherAI/pythia-160m-deduped,step8000,8000,4,uptake_accuracy_delta,0.49
EleutherAI/pythia-160m-deduped,step8000,8000,4,base_probe_mean_margin,-1.2047160708904263
EleutherAI/pythia-160m-deduped,step8000,8000,4,post_injection_mean_margin,0.9482667617499828
EleutherAI/pythia-160m-deduped,step8000,8000,4,uptake_margin_delta,2.152982832640409
EleutherAI/pythia-160m-deduped,step8000,8000,4,normalized_retention_margin,0.45999268369576
EleutherAI/pythia-160m-deduped,step8000,8000,4,normalized_retention_accuracy,0.3877551020408163
EleutherAI/pythia-160m-deduped,step8000,8000,4,k_star_accuracy_threshold,192.0
EleutherAI/pythia-160m-deduped,step8000,8000,4,degradation_auc_accuracy,146.0
EleutherAI/pythia-160m-deduped,step8000,8000,4,degradation_auc_margin,34.55828914552927
EleutherAI/pythia-160m-deduped,step143000,143000,0,base_probe_accuracy,0.24
EleutherAI/pythia-160m-deduped,step143000,143000,0,post_injection_accuracy,0.98
EleutherAI/pythia-160m-deduped,step143000,143000,0,uptake_accuracy_delta,0.74
EleutherAI/pythia-160m-deduped,step143000,143000,0,base_probe_mean_margin,-1.256105102300644
EleutherAI/pythia-160m-deduped,step143000,143000,0,post_injection_mean_margin,4.5445316951524
EleutherAI/pythia-160m-deduped,step143000,143000,0,uptake_margin_delta,5.800636797453044
EleutherAI/pythia-160m-deduped,step143000,143000,0,normalized_retention_margin,0.2240552569611958
EleutherAI/pythia-160m-deduped,step143000,143000,0,normalized_retention_accuracy,0.4121621621621622
EleutherAI/pythia-160m-deduped,step143000,143000,0,k_star_accuracy_threshold,136.00000000000006
EleutherAI/pythia-160m-deduped,step143000,143000,0,degradation_auc_accuracy,141.11
EleutherAI/pythia-160m-deduped,step143000,143000,0,degradation_auc_margin,33.81456504266477
EleutherAI/pythia-160m-deduped,step143000,143000,1,base_probe_accuracy,0.275
EleutherAI/pythia-160m-deduped,step143000,143000,1,post_injection_accuracy,0.93
EleutherAI/pythia-160m-deduped,step143000,143000,1,uptake_accuracy_delta,0.655
EleutherAI/pythia-160m-deduped,step143000,143000,1,base_probe_mean_margin,-1.2620050716400146
EleutherAI/pythia-160m-deduped,step143000,143000,1,post_injection_mean_margin,3.070692501682788
EleutherAI/pythia-160m-deduped,step143000,143000,1,uptake_margin_delta,4.332697573322802
EleutherAI/pythia-160m-deduped,step143000,143000,1,normalized_retention_margin,0.2732983624616469
EleutherAI/pythia-160m-deduped,step143000,143000,1,normalized_retention_accuracy,0.3358778625954198
EleutherAI/pythia-160m-deduped,step143000,143000,1,k_star_accuracy_threshold,96.00000000000004
EleutherAI/pythia-160m-deduped,step143000,143000,1,degradation_auc_accuracy,137.43
EleutherAI/pythia-160m-deduped,step143000,143000,1,degradation_auc_margin,19.520691579915585
EleutherAI/pythia-160m-deduped,step143000,143000,2,base_probe_accuracy,0.245
EleutherAI/pythia-160m-deduped,step143000,143000,2,post_injection_accuracy,0.865
EleutherAI/pythia-160m-deduped,step143000,143000,2,uptake_accuracy_delta,0.62
EleutherAI/pythia-160m-deduped,step143000,143000,2,base_probe_mean_margin,-1.2424331200122831
EleutherAI/pythia-160m-deduped,step143000,143000,2,post_injection_mean_margin,2.439610094251111
EleutherAI/pythia-160m-deduped,step143000,143000,2,uptake_margin_delta,3.6820432142633934
EleutherAI/pythia-160m-deduped,step143000,143000,2,normalized_retention_margin,0.2855611890610373
EleutherAI/pythia-160m-deduped,step143000,143000,2,normalized_retention_accuracy,0.3548387096774194
EleutherAI/pythia-160m-deduped,step143000,143000,2,k_star_accuracy_threshold,52.98360655737704
EleutherAI/pythia-160m-deduped,step143000,143000,2,degradation_auc_accuracy,113.42
EleutherAI/pythia-160m-deduped,step143000,143000,2,degradation_auc_margin,-66.09487837901338
EleutherAI/pythia-160m-deduped,step143000,143000,3,base_probe_accuracy,0.275
EleutherAI/pythia-160m-deduped,step143000,143000,3,post_injection_accuracy,0.95
EleutherAI/pythia-160m-deduped,step143000,143000,3,uptake_accuracy_delta,0.6749999999999999
EleutherAI/pythia-160m-deduped,step143000,143000,3,base_probe_mean_margin,-1.181715121269226
EleutherAI/pythia-160m-deduped,step143000,143000,3,post_injection_mean_margin,3.274593478330571
EleutherAI/pythia-160m-deduped,step143000,143000,3,uptake_margin_delta,4.456308599599797
EleutherAI/pythia-160m-deduped,step143000,143000,3,normalized_retention_margin,0.3047348559292575
EleutherAI/pythia-160m-deduped,step143000,143000,3,normalized_retention_accuracy,0.3777777777777778
EleutherAI/pythia-160m-deduped,step143000,143000,3,k_star_accuracy_threshold,182.85714285714283
EleutherAI/pythia-160m-deduped,step143000,143000,3,degradation_auc_accuracy,144.43
EleutherAI/pythia-160m-deduped,step143000,143000,3,degradation_auc_margin,46.84356181567695
EleutherAI/pythia-160m-deduped,step143000,143000,4,base_probe_accuracy,0.22
EleutherAI/pythia-160m-deduped,step143000,143000,4,post_injection_accuracy,0.98
EleutherAI/pythia-160m-deduped,step143000,143000,4,uptake_accuracy_delta,0.76
EleutherAI/pythia-160m-deduped,step143000,143000,4,base_probe_mean_margin,-1.2731839978694917
EleutherAI/pythia-160m-deduped,step143000,143000,4,post_injection_mean_margin,5.518158059100242
EleutherAI/pythia-160m-deduped,step143000,143000,4,uptake_margin_delta,6.791342056969733
EleutherAI/pythia-160m-deduped,step143000,143000,4,normalized_retention_margin,0.1424137351723129
EleutherAI/pythia-160m-deduped,step143000,143000,4,normalized_retention_accuracy,0.3486842105263158
EleutherAI/pythia-160m-deduped,step143000,143000,4,k_star_accuracy_threshold,87.04000000000002
EleutherAI/pythia-160m-deduped,step143000,143000,4,degradation_auc_accuracy,135.73
EleutherAI/pythia-160m-deduped,step143000,143000,4,degradation_auc_margin,72.98078773149606
