model,step,stage,n_seeds,base_accuracy_mean,base_accuracy_std,post_injection_accuracy_mean,post_injection_accuracy_std,post_continuation_accuracy_mean,post_continuation_accuracy_std,base_mean_margin_mean,base_mean_margin_std,post_injection_mean_margin_mean,post_injection_mean_margin_std,post_continuation_mean_margin_mean,post_continuation_mean_margin_std,uptake_margin_delta_mean,uptake_margin_delta_std,normalized_clean_retention_margin_mean,normalized_clean_retention_margin_std,normalized_degradation_margin_auc_logk_mean,normalized_degradation_margin_auc_logk_std,degradation_accuracy_auc_logk_mean,degradation_accuracy_auc_logk_std,k_star_accuracy_below_0p5_mean,k_star_accuracy_below_0p5_std
EleutherAI/pythia-160m-deduped,1000,step1000,3,0.23125000000000004,0.04375,0.041666666666666664,0.03207250899654303,0.07291666666666666,0.025259074277046125,-0.8769032677014671,0.05063736762514373,-1.6913553734620412,0.12305231665678877,-1.4854170640309654,0.19038840174273336,-0.8144521057605741,0.15933294395657374,0.7308120580537786,0.12707997641056015,0.592103350154043,0.028720268309605862,0.028221562093498243,0.01964278389442486,4.0,0.0
