intercept,window_coef,late_coef,uptake_z_coef,log_step_coef,outcome,n,r2
0.34615693209542914,0.24920211653739907,0.09695481555803061,-0.10723099856831363,0.00467653038843846,normalized_retention_margin,30,0.8969414456047872
0.20834578573986803,0.21258027545099775,-0.004234489711129358,-0.046533704852059474,0.047372766290755125,normalized_retention_accuracy,30,0.44862189863189506
0.78577354392552,0.37934496482498686,0.4064285791005345,-0.05492250033404932,-0.10081160498607789,normalized_degradation_auc_margin,30,0.9513001356751702
0.800182337673889,0.36975479235635206,0.4304275453175384,0.010787264784818486,-0.10753234062767741,normalized_degradation_auc_accuracy,30,0.5580467015610232
