experiment_id,model,checkpoint,step,prev_checkpoint,matrix_name,module,layer,subspace_stability_topk,rows,cols,num_singular_values,frobenius_norm,spectral_norm,stable_rank,effective_rank,nuclear_norm,mean_singular_value,median_eigenvalue,mp_edge,mp_outliers_x1,mp_outliers_x1.1,mp_outliers_x1.25,alpha_tail_frac_0.2,alpha_tail_frac_0.3,alpha_tail_frac_0.5
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.0.attention.dense.weight,attention.dense,0,,512,512,512,7.543579467956843,0.6627993583679199,129.53608911299656,411.6273349609332,144.69601404375862,0.28260940242921606,0.07159678206108211,360.0267655300411,0,0,0,4.210718238907904,2.9453677598194057,1.7175096219411352
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.0.attention.query_key_value.weight,attention.query_key_value,0,,1536,512,512,24.751966820565432,1.709826946258545,209.5632447305745,488.11812523933446,535.5136403143406,1.0459250787389465,1.0658630545825716,2.9874209162154624,0,0,0,6.758511074488733,4.969714919225624,3.1523124386605597
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.0.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,0,,512,2048,512,15.075248448232001,0.9913550019264221,231.24404212042546,494.6417211219778,330.0499476492405,0.6446288040024228,0.4050910441351139,0.9950276975688626,0,0,0,7.618685096678619,5.58787027591159,3.6050222524818873
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.0.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,0,,2048,512,512,28.627378561692478,1.882588267326355,231.2344124890168,494.754987926461,626.8917253613472,1.2243979010963812,1.4656782057682562,3.600154660481753,0,0,0,7.72634277170116,5.677759195411538,3.6224057771658407
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.1.attention.dense.weight,attention.dense,1,,512,512,512,7.52903444381206,0.6573983430862427,131.16602506419588,411.46287931771485,144.48762997679296,0.28220240229842375,0.07170648796597234,360.578425268931,0,0,0,4.282488075665615,2.97893761851722,1.740077786779792
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.1.attention.query_key_value.weight,attention.query_key_value,1,,1536,512,512,24.78617185797001,1.737357258796692,203.53572429489185,488.19827481922385,536.3062870204449,1.0474732168368064,1.059545820552735,2.9697148544543173,1,0,0,6.8221039207497345,4.937516047857184,3.131178281613148
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.1.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,1,,512,2048,512,15.07850249204888,0.9939578771591187,230.1338295862418,494.5179205137854,330.0536104142666,0.6446359578403644,0.4073885849656165,1.0006711616635242,0,0,0,7.624306824539118,5.59190437435861,3.5911246075613836
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.1.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,1,,2048,512,512,28.653075704862747,1.9020586013793945,226.93146046061904,494.71400189675563,627.3999434709549,1.2253905145917088,1.4652244136330594,3.599040007985735,1,0,0,7.6134543740919565,5.631675175284595,3.6257030709367037
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.2.attention.dense.weight,attention.dense,2,,512,512,512,7.550735075892163,0.6580975651741028,131.64303850672277,411.73922854589574,144.95275845555443,0.28311085635850475,0.07238180141211448,363.974261069569,0,0,0,4.178544266364425,2.962165969041858,1.7365357784408808
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.2.attention.query_key_value.weight,attention.query_key_value,2,,1536,512,512,24.795187084928493,1.7166821956634521,208.61953501695263,488.15153643341364,536.4413194060326,1.0477369519649073,1.067249377788599,2.9913065288413194,0,0,0,6.698861532979899,4.892951889641531,3.1146371679510247
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.2.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,2,,512,2048,512,15.068977646436728,0.993843674659729,229.89600335387732,494.6222977899597,329.9027818441391,0.6443413707893342,0.4063091853511338,0.9980198255535183,0,0,0,7.647988572105956,5.601231799173768,3.6122838187186406
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.2.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,2,,2048,512,512,28.623802141976807,1.8903783559799194,229.2752470770121,494.6039093104267,626.6315922737122,1.223889828659594,1.458395344238859,3.582265721577214,0,0,0,7.663853066155606,5.654562854852775,3.596471499182848
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.3.attention.dense.weight,attention.dense,3,,512,512,512,7.538852328072371,0.6617394089698792,129.78857803781855,411.9532323734961,144.77469809760805,0.2827630822218907,0.07215455723497133,362.8315562757616,0,0,0,4.229560793762822,3.007567564274298,1.7396640067384235
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.3.attention.query_key_value.weight,attention.query_key_value,3,,1536,512,512,24.749416950612897,1.7161997556686401,207.96692618372452,488.2745379690732,535.6037285625935,1.0461010323488154,1.0640817040013246,2.982428113469697,0,0,0,6.788007666492182,4.946199614960376,3.1507369310293365
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.3.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,3,,512,2048,512,15.078928443722189,0.9962831735610962,229.07377331705925,494.5554142331804,330.07767128944397,0.6446829517371953,0.40502133768718807,0.9948564771792996,0,0,0,7.756832736240303,5.6210687781215425,3.5736526262422084
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.3.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,3,,2048,512,512,28.605663399300497,1.8937476873397827,228.1706696936174,494.68351669684347,626.3398178815842,1.223319956799969,1.4651032863110487,3.5987424821774554,0,0,0,7.64815771789913,5.645108070540476,3.6295119057883687
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.4.attention.dense.weight,attention.dense,4,,512,512,512,7.549110056642633,0.6625893712043762,129.80833632865748,411.9421751195656,144.96877645654604,0.2831421415166915,0.0726337399046586,365.2411420378476,0,0,0,4.2758727402913195,2.9807492001061484,1.7426358462079397
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.4.attention.query_key_value.weight,attention.query_key_value,4,,1536,512,512,24.789393798099425,1.7255561351776123,206.38286114423803,488.12951377480425,536.3198716640472,1.0474997493438423,1.0695250204325717,2.9976847426307995,0,0,0,6.857500902898158,4.944709700557544,3.135720478227715
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.4.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,4,,512,2048,512,15.090982100943695,1.000091791152954,227.69593790719753,494.66192941655834,330.4059442579746,0.6453241098788567,0.4062406755115404,0.9978515444005815,1,0,0,7.586317997638946,5.59605545225932,3.6046796604845923
e1_phase_identification,EleutherAI/pythia-70m-deduped,step0,0,,gpt_neox.layers.4.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,4,,2048,512,512,28.598633488234327,1.8803448677062988,231.32125820821858,494.75553484628097,626.261507332325,1.2231670065084472,1.4625910662610124,3.5925717001560686,0,0,0,7.723851624302442,5.65441363921051,3.621659477581974
