model,step,step_num,layer,module,metric,value
EleutherAI/pythia-410m-deduped,128,128,20,attention.query_key_value,spectral_norm,1.724574089050293
EleutherAI/pythia-410m-deduped,128,128,20,mlp.dense_4h_to_h,spectral_norm,0.258461982011795
EleutherAI/pythia-410m-deduped,128,128,20,mlp.dense_h_to_4h,spectral_norm,1.894947290420532
EleutherAI/pythia-410m-deduped,128,128,21,attention.dense,spectral_norm,0.1665429919958114
EleutherAI/pythia-410m-deduped,128,128,21,attention.query_key_value,spectral_norm,1.7242225408554075
EleutherAI/pythia-410m-deduped,128,128,21,mlp.dense_4h_to_h,spectral_norm,0.2624636590480804
EleutherAI/pythia-410m-deduped,128,128,21,mlp.dense_h_to_4h,spectral_norm,1.895136833190918
EleutherAI/pythia-410m-deduped,128,128,22,attention.dense,spectral_norm,0.1676710695028305
EleutherAI/pythia-410m-deduped,128,128,22,attention.query_key_value,spectral_norm,1.7217605113983154
EleutherAI/pythia-410m-deduped,128,128,22,mlp.dense_4h_to_h,spectral_norm,0.2676254212856293
EleutherAI/pythia-410m-deduped,128,128,22,mlp.dense_h_to_4h,spectral_norm,1.8892583847045896
EleutherAI/pythia-410m-deduped,128,128,23,attention.dense,spectral_norm,0.1687279492616653
EleutherAI/pythia-410m-deduped,128,128,23,attention.query_key_value,spectral_norm,1.7182490825653076
EleutherAI/pythia-410m-deduped,128,128,23,mlp.dense_4h_to_h,spectral_norm,0.2725965678691864
EleutherAI/pythia-410m-deduped,128,128,23,mlp.dense_h_to_4h,spectral_norm,1.8940871953964236
EleutherAI/pythia-410m-deduped,256,256,0,attention.dense,spectral_norm,0.2391101270914077
EleutherAI/pythia-410m-deduped,256,256,0,attention.query_key_value,spectral_norm,1.7292277812957764
EleutherAI/pythia-410m-deduped,256,256,0,mlp.dense_4h_to_h,spectral_norm,0.2493409663438797
EleutherAI/pythia-410m-deduped,256,256,0,mlp.dense_h_to_4h,spectral_norm,1.8922423124313357
EleutherAI/pythia-410m-deduped,256,256,1,attention.dense,spectral_norm,0.1903920471668243
EleutherAI/pythia-410m-deduped,256,256,1,attention.query_key_value,spectral_norm,1.7899224758148191
EleutherAI/pythia-410m-deduped,256,256,1,mlp.dense_4h_to_h,spectral_norm,0.26359423995018
EleutherAI/pythia-410m-deduped,256,256,1,mlp.dense_h_to_4h,spectral_norm,1.892561435699463
EleutherAI/pythia-410m-deduped,256,256,2,attention.dense,spectral_norm,0.1872011572122573
EleutherAI/pythia-410m-deduped,256,256,2,attention.query_key_value,spectral_norm,1.7656792402267456
EleutherAI/pythia-410m-deduped,256,256,2,mlp.dense_4h_to_h,spectral_norm,0.2681422829627991
EleutherAI/pythia-410m-deduped,256,256,2,mlp.dense_h_to_4h,spectral_norm,1.8888227939605715
EleutherAI/pythia-410m-deduped,256,256,3,attention.dense,spectral_norm,0.197871521115303
EleutherAI/pythia-410m-deduped,256,256,3,attention.query_key_value,spectral_norm,1.911426663398743
EleutherAI/pythia-410m-deduped,256,256,3,mlp.dense_4h_to_h,spectral_norm,0.2611345052719116
EleutherAI/pythia-410m-deduped,256,256,3,mlp.dense_h_to_4h,spectral_norm,1.8933597803115845
EleutherAI/pythia-410m-deduped,256,256,4,attention.dense,spectral_norm,0.1870587021112442
EleutherAI/pythia-410m-deduped,256,256,4,attention.query_key_value,spectral_norm,1.8297585248947144
EleutherAI/pythia-410m-deduped,256,256,4,mlp.dense_4h_to_h,spectral_norm,0.2587522864341736
EleutherAI/pythia-410m-deduped,256,256,4,mlp.dense_h_to_4h,spectral_norm,1.8858792781829836
EleutherAI/pythia-410m-deduped,256,256,5,attention.dense,spectral_norm,0.1905062347650528
EleutherAI/pythia-410m-deduped,256,256,5,attention.query_key_value,spectral_norm,1.8990495204925537
EleutherAI/pythia-410m-deduped,256,256,5,mlp.dense_4h_to_h,spectral_norm,0.2540566325187683
EleutherAI/pythia-410m-deduped,256,256,5,mlp.dense_h_to_4h,spectral_norm,1.8894119262695312
EleutherAI/pythia-410m-deduped,256,256,6,attention.dense,spectral_norm,0.1760676801204681
EleutherAI/pythia-410m-deduped,256,256,6,attention.query_key_value,spectral_norm,1.814787983894348
EleutherAI/pythia-410m-deduped,256,256,6,mlp.dense_4h_to_h,spectral_norm,0.254029244184494
EleutherAI/pythia-410m-deduped,256,256,6,mlp.dense_h_to_4h,spectral_norm,1.897044062614441
EleutherAI/pythia-410m-deduped,256,256,7,attention.dense,spectral_norm,0.1787309199571609
EleutherAI/pythia-410m-deduped,256,256,7,attention.query_key_value,spectral_norm,1.72984516620636
EleutherAI/pythia-410m-deduped,256,256,7,mlp.dense_4h_to_h,spectral_norm,0.2528885304927826
EleutherAI/pythia-410m-deduped,256,256,7,mlp.dense_h_to_4h,spectral_norm,1.8887686729431152
EleutherAI/pythia-410m-deduped,256,256,8,attention.dense,spectral_norm,0.1744346767663955
EleutherAI/pythia-410m-deduped,256,256,8,attention.query_key_value,spectral_norm,1.7622524499893188
EleutherAI/pythia-410m-deduped,256,256,8,mlp.dense_4h_to_h,spectral_norm,0.2535339891910553
EleutherAI/pythia-410m-deduped,256,256,8,mlp.dense_h_to_4h,spectral_norm,1.8970307111740112
EleutherAI/pythia-410m-deduped,256,256,9,attention.dense,spectral_norm,0.1666043996810913
EleutherAI/pythia-410m-deduped,256,256,9,attention.query_key_value,spectral_norm,1.7184563875198364
EleutherAI/pythia-410m-deduped,256,256,9,mlp.dense_4h_to_h,spectral_norm,0.253262847661972
EleutherAI/pythia-410m-deduped,256,256,9,mlp.dense_h_to_4h,spectral_norm,1.8935424089431765
EleutherAI/pythia-410m-deduped,256,256,10,attention.dense,spectral_norm,0.1688330620527267
EleutherAI/pythia-410m-deduped,256,256,10,attention.query_key_value,spectral_norm,1.7300602197647097
EleutherAI/pythia-410m-deduped,256,256,10,mlp.dense_4h_to_h,spectral_norm,0.2537619471549988
EleutherAI/pythia-410m-deduped,256,256,10,mlp.dense_h_to_4h,spectral_norm,1.89802885055542
EleutherAI/pythia-410m-deduped,256,256,11,attention.dense,spectral_norm,0.1676963567733764
EleutherAI/pythia-410m-deduped,256,256,11,attention.query_key_value,spectral_norm,1.7226468324661257
EleutherAI/pythia-410m-deduped,256,256,11,mlp.dense_4h_to_h,spectral_norm,0.2583860754966736
EleutherAI/pythia-410m-deduped,256,256,11,mlp.dense_h_to_4h,spectral_norm,1.8915313482284544
EleutherAI/pythia-410m-deduped,256,256,12,attention.dense,spectral_norm,0.180918738245964
EleutherAI/pythia-410m-deduped,256,256,12,attention.query_key_value,spectral_norm,1.7543933391571045
EleutherAI/pythia-410m-deduped,256,256,12,mlp.dense_4h_to_h,spectral_norm,0.2565610408782959
EleutherAI/pythia-410m-deduped,256,256,12,mlp.dense_h_to_4h,spectral_norm,1.899573564529419
EleutherAI/pythia-410m-deduped,256,256,13,attention.dense,spectral_norm,0.1674954444169998
EleutherAI/pythia-410m-deduped,256,256,13,attention.query_key_value,spectral_norm,1.7247759103775024
EleutherAI/pythia-410m-deduped,256,256,13,mlp.dense_4h_to_h,spectral_norm,0.2563443779945373
EleutherAI/pythia-410m-deduped,256,256,13,mlp.dense_h_to_4h,spectral_norm,1.8978300094604488
EleutherAI/pythia-410m-deduped,256,256,14,attention.dense,spectral_norm,0.1693324446678161
EleutherAI/pythia-410m-deduped,256,256,14,attention.query_key_value,spectral_norm,1.725489377975464
EleutherAI/pythia-410m-deduped,256,256,14,mlp.dense_4h_to_h,spectral_norm,0.257175087928772
EleutherAI/pythia-410m-deduped,256,256,14,mlp.dense_h_to_4h,spectral_norm,1.8923485279083248
EleutherAI/pythia-410m-deduped,256,256,15,attention.dense,spectral_norm,0.1679253578186035
EleutherAI/pythia-410m-deduped,256,256,15,attention.query_key_value,spectral_norm,1.7316139936447144
EleutherAI/pythia-410m-deduped,256,256,15,mlp.dense_4h_to_h,spectral_norm,0.2590354979038238
EleutherAI/pythia-410m-deduped,256,256,15,mlp.dense_h_to_4h,spectral_norm,1.888645887374878
EleutherAI/pythia-410m-deduped,256,256,16,attention.dense,spectral_norm,0.1681570708751678
EleutherAI/pythia-410m-deduped,256,256,16,attention.query_key_value,spectral_norm,1.7283891439437866
EleutherAI/pythia-410m-deduped,256,256,16,mlp.dense_4h_to_h,spectral_norm,0.2620898485183716
EleutherAI/pythia-410m-deduped,256,256,16,mlp.dense_h_to_4h,spectral_norm,1.8842133283615112
EleutherAI/pythia-410m-deduped,256,256,17,attention.dense,spectral_norm,0.1666372120380401
EleutherAI/pythia-410m-deduped,256,256,17,attention.query_key_value,spectral_norm,1.730685830116272
EleutherAI/pythia-410m-deduped,256,256,17,mlp.dense_4h_to_h,spectral_norm,0.2641853988170624
EleutherAI/pythia-410m-deduped,256,256,17,mlp.dense_h_to_4h,spectral_norm,1.8954710960388184
EleutherAI/pythia-410m-deduped,256,256,18,attention.dense,spectral_norm,0.1671318560838699
EleutherAI/pythia-410m-deduped,256,256,18,attention.query_key_value,spectral_norm,1.720403790473938
EleutherAI/pythia-410m-deduped,256,256,18,mlp.dense_4h_to_h,spectral_norm,0.2690646946430206
EleutherAI/pythia-410m-deduped,256,256,18,mlp.dense_h_to_4h,spectral_norm,1.894716739654541
EleutherAI/pythia-410m-deduped,256,256,19,attention.dense,spectral_norm,0.1676737517118454
EleutherAI/pythia-410m-deduped,256,256,19,attention.query_key_value,spectral_norm,1.7290873527526855
EleutherAI/pythia-410m-deduped,256,256,19,mlp.dense_4h_to_h,spectral_norm,0.278128057718277
EleutherAI/pythia-410m-deduped,256,256,19,mlp.dense_h_to_4h,spectral_norm,1.8907794952392576
EleutherAI/pythia-410m-deduped,256,256,20,attention.dense,spectral_norm,0.1710319966077804
EleutherAI/pythia-410m-deduped,256,256,20,attention.query_key_value,spectral_norm,1.7261531352996826
EleutherAI/pythia-410m-deduped,256,256,20,mlp.dense_4h_to_h,spectral_norm,0.2894327938556671
EleutherAI/pythia-410m-deduped,256,256,20,mlp.dense_h_to_4h,spectral_norm,1.8959298133850095
EleutherAI/pythia-410m-deduped,256,256,21,attention.dense,spectral_norm,0.1700745820999145
EleutherAI/pythia-410m-deduped,256,256,21,attention.query_key_value,spectral_norm,1.749581217765808
EleutherAI/pythia-410m-deduped,256,256,21,mlp.dense_4h_to_h,spectral_norm,0.3073906302452087
EleutherAI/pythia-410m-deduped,256,256,21,mlp.dense_h_to_4h,spectral_norm,1.896134734153748
EleutherAI/pythia-410m-deduped,256,256,22,attention.dense,spectral_norm,0.1878416836261749
EleutherAI/pythia-410m-deduped,256,256,22,attention.query_key_value,spectral_norm,1.866493582725525
EleutherAI/pythia-410m-deduped,256,256,22,mlp.dense_4h_to_h,spectral_norm,0.3291354179382324
EleutherAI/pythia-410m-deduped,256,256,22,mlp.dense_h_to_4h,spectral_norm,1.889891266822815
EleutherAI/pythia-410m-deduped,256,256,23,attention.dense,spectral_norm,0.1977804154157638
EleutherAI/pythia-410m-deduped,256,256,23,attention.query_key_value,spectral_norm,1.8756418228149412
EleutherAI/pythia-410m-deduped,256,256,23,mlp.dense_4h_to_h,spectral_norm,0.3459700345993042
EleutherAI/pythia-410m-deduped,256,256,23,mlp.dense_h_to_4h,spectral_norm,1.8944400548934937
EleutherAI/pythia-410m-deduped,512,512,0,attention.dense,spectral_norm,0.3945840895175934
EleutherAI/pythia-410m-deduped,512,512,0,attention.query_key_value,spectral_norm,1.8924736976623533
EleutherAI/pythia-410m-deduped,512,512,0,mlp.dense_4h_to_h,spectral_norm,0.2803041636943817
EleutherAI/pythia-410m-deduped,512,512,0,mlp.dense_h_to_4h,spectral_norm,1.8851181268692017
EleutherAI/pythia-410m-deduped,512,512,1,attention.dense,spectral_norm,0.2253052592277526
EleutherAI/pythia-410m-deduped,512,512,1,attention.query_key_value,spectral_norm,2.796998977661133
EleutherAI/pythia-410m-deduped,512,512,1,mlp.dense_4h_to_h,spectral_norm,0.3189058005809784
EleutherAI/pythia-410m-deduped,512,512,1,mlp.dense_h_to_4h,spectral_norm,1.892587661743164
EleutherAI/pythia-410m-deduped,512,512,2,attention.dense,spectral_norm,0.215637594461441
EleutherAI/pythia-410m-deduped,512,512,2,attention.query_key_value,spectral_norm,2.59120774269104
EleutherAI/pythia-410m-deduped,512,512,2,mlp.dense_4h_to_h,spectral_norm,0.3434836864471435
EleutherAI/pythia-410m-deduped,512,512,2,mlp.dense_h_to_4h,spectral_norm,1.8872970342636108
EleutherAI/pythia-410m-deduped,512,512,3,attention.dense,spectral_norm,0.2612396776676178
EleutherAI/pythia-410m-deduped,512,512,3,attention.query_key_value,spectral_norm,3.513725519180298
EleutherAI/pythia-410m-deduped,512,512,3,mlp.dense_4h_to_h,spectral_norm,0.3175757527351379
EleutherAI/pythia-410m-deduped,512,512,3,mlp.dense_h_to_4h,spectral_norm,1.8938705921173096
EleutherAI/pythia-410m-deduped,512,512,4,attention.dense,spectral_norm,0.2323095798492431
EleutherAI/pythia-410m-deduped,512,512,4,attention.query_key_value,spectral_norm,3.017295360565185
EleutherAI/pythia-410m-deduped,512,512,4,mlp.dense_4h_to_h,spectral_norm,0.3625722229480743
EleutherAI/pythia-410m-deduped,512,512,4,mlp.dense_h_to_4h,spectral_norm,1.8863859176635744
EleutherAI/pythia-410m-deduped,512,512,5,attention.dense,spectral_norm,0.3252927958965301
EleutherAI/pythia-410m-deduped,512,512,5,attention.query_key_value,spectral_norm,3.4765048027038574
EleutherAI/pythia-410m-deduped,512,512,5,mlp.dense_4h_to_h,spectral_norm,0.3201443552970886
EleutherAI/pythia-410m-deduped,512,512,5,mlp.dense_h_to_4h,spectral_norm,1.8888331651687624
EleutherAI/pythia-410m-deduped,512,512,6,attention.dense,spectral_norm,0.2166740149259567
EleutherAI/pythia-410m-deduped,512,512,6,attention.query_key_value,spectral_norm,2.6294002532958984
EleutherAI/pythia-410m-deduped,512,512,6,mlp.dense_4h_to_h,spectral_norm,0.3311218023300171
EleutherAI/pythia-410m-deduped,512,512,6,mlp.dense_h_to_4h,spectral_norm,1.8974767923355105
EleutherAI/pythia-410m-deduped,512,512,7,attention.dense,spectral_norm,0.2869027853012085
EleutherAI/pythia-410m-deduped,512,512,7,attention.query_key_value,spectral_norm,2.101749897003174
EleutherAI/pythia-410m-deduped,512,512,7,mlp.dense_4h_to_h,spectral_norm,0.3122644126415252
EleutherAI/pythia-410m-deduped,512,512,7,mlp.dense_h_to_4h,spectral_norm,1.8896747827529907
EleutherAI/pythia-410m-deduped,512,512,8,attention.dense,spectral_norm,0.2437385022640228
EleutherAI/pythia-410m-deduped,512,512,8,attention.query_key_value,spectral_norm,2.2753427028656006
EleutherAI/pythia-410m-deduped,512,512,8,mlp.dense_4h_to_h,spectral_norm,0.3194188177585602
EleutherAI/pythia-410m-deduped,512,512,8,mlp.dense_h_to_4h,spectral_norm,1.8961803913116453
EleutherAI/pythia-410m-deduped,512,512,9,attention.dense,spectral_norm,0.2105504870414734
EleutherAI/pythia-410m-deduped,512,512,9,attention.query_key_value,spectral_norm,2.0733911991119385
EleutherAI/pythia-410m-deduped,512,512,9,mlp.dense_4h_to_h,spectral_norm,0.3144610822200775
EleutherAI/pythia-410m-deduped,512,512,9,mlp.dense_h_to_4h,spectral_norm,1.891718506813049
EleutherAI/pythia-410m-deduped,512,512,10,attention.dense,spectral_norm,0.2644408643245697
EleutherAI/pythia-410m-deduped,512,512,10,attention.query_key_value,spectral_norm,2.1368982791900635
EleutherAI/pythia-410m-deduped,512,512,10,mlp.dense_4h_to_h,spectral_norm,0.316572904586792
EleutherAI/pythia-410m-deduped,512,512,10,mlp.dense_h_to_4h,spectral_norm,1.899258017539978
EleutherAI/pythia-410m-deduped,512,512,11,attention.dense,spectral_norm,0.2550234496593475
EleutherAI/pythia-410m-deduped,512,512,11,attention.query_key_value,spectral_norm,1.9788153171539309
EleutherAI/pythia-410m-deduped,512,512,11,mlp.dense_4h_to_h,spectral_norm,0.3225092589855194
EleutherAI/pythia-410m-deduped,512,512,11,mlp.dense_h_to_4h,spectral_norm,1.889941692352295
EleutherAI/pythia-410m-deduped,512,512,12,attention.dense,spectral_norm,0.2866784632205963
EleutherAI/pythia-410m-deduped,512,512,12,attention.query_key_value,spectral_norm,2.141171455383301
EleutherAI/pythia-410m-deduped,512,512,12,mlp.dense_4h_to_h,spectral_norm,0.3254503905773163
EleutherAI/pythia-410m-deduped,512,512,12,mlp.dense_h_to_4h,spectral_norm,1.89995539188385
EleutherAI/pythia-410m-deduped,512,512,13,attention.dense,spectral_norm,0.2129603624343872
EleutherAI/pythia-410m-deduped,512,512,13,attention.query_key_value,spectral_norm,2.0565438270568848
EleutherAI/pythia-410m-deduped,512,512,13,mlp.dense_4h_to_h,spectral_norm,0.3282274901866913
EleutherAI/pythia-410m-deduped,512,512,13,mlp.dense_h_to_4h,spectral_norm,1.896960973739624
EleutherAI/pythia-410m-deduped,512,512,14,attention.dense,spectral_norm,0.2111066579818725
EleutherAI/pythia-410m-deduped,512,512,14,attention.query_key_value,spectral_norm,1.9827938079833984
EleutherAI/pythia-410m-deduped,512,512,14,mlp.dense_4h_to_h,spectral_norm,0.3307093977928161
EleutherAI/pythia-410m-deduped,512,512,14,mlp.dense_h_to_4h,spectral_norm,1.8960620164871216
EleutherAI/pythia-410m-deduped,512,512,15,attention.dense,spectral_norm,0.2626338899135589
EleutherAI/pythia-410m-deduped,512,512,15,attention.query_key_value,spectral_norm,2.029459953308105
EleutherAI/pythia-410m-deduped,512,512,15,mlp.dense_4h_to_h,spectral_norm,0.3329253792762756
EleutherAI/pythia-410m-deduped,512,512,15,mlp.dense_h_to_4h,spectral_norm,1.889009952545166
EleutherAI/pythia-410m-deduped,512,512,16,attention.dense,spectral_norm,0.2242785096168518
EleutherAI/pythia-410m-deduped,512,512,16,attention.query_key_value,spectral_norm,2.085628032684326
EleutherAI/pythia-410m-deduped,512,512,16,mlp.dense_4h_to_h,spectral_norm,0.3392693400382995
EleutherAI/pythia-410m-deduped,512,512,16,mlp.dense_h_to_4h,spectral_norm,1.8860657215118408
EleutherAI/pythia-410m-deduped,512,512,17,attention.dense,spectral_norm,0.2370891124010086
EleutherAI/pythia-410m-deduped,512,512,17,attention.query_key_value,spectral_norm,2.162769556045532
EleutherAI/pythia-410m-deduped,512,512,17,mlp.dense_4h_to_h,spectral_norm,0.34859699010849
EleutherAI/pythia-410m-deduped,512,512,17,mlp.dense_h_to_4h,spectral_norm,1.897769808769226
EleutherAI/pythia-410m-deduped,512,512,18,attention.dense,spectral_norm,0.2129002958536148
EleutherAI/pythia-410m-deduped,512,512,18,attention.query_key_value,spectral_norm,1.9493017196655276
EleutherAI/pythia-410m-deduped,512,512,18,mlp.dense_4h_to_h,spectral_norm,0.3596039116382599
EleutherAI/pythia-410m-deduped,512,512,18,mlp.dense_h_to_4h,spectral_norm,1.894492745399475
EleutherAI/pythia-410m-deduped,512,512,19,attention.dense,spectral_norm,0.2278902381658554
EleutherAI/pythia-410m-deduped,512,512,19,attention.query_key_value,spectral_norm,1.969430685043335
EleutherAI/pythia-410m-deduped,512,512,19,mlp.dense_4h_to_h,spectral_norm,0.3978597819805145
EleutherAI/pythia-410m-deduped,512,512,19,mlp.dense_h_to_4h,spectral_norm,1.8921829462051392
EleutherAI/pythia-410m-deduped,512,512,20,attention.dense,spectral_norm,0.2945109009742737
EleutherAI/pythia-410m-deduped,512,512,20,attention.query_key_value,spectral_norm,1.9889323711395264
EleutherAI/pythia-410m-deduped,512,512,20,mlp.dense_4h_to_h,spectral_norm,0.4340057373046875
EleutherAI/pythia-410m-deduped,512,512,20,mlp.dense_h_to_4h,spectral_norm,1.896741509437561
EleutherAI/pythia-410m-deduped,512,512,21,attention.dense,spectral_norm,0.2715972661972046
EleutherAI/pythia-410m-deduped,512,512,21,attention.query_key_value,spectral_norm,2.273145198822021
EleutherAI/pythia-410m-deduped,512,512,21,mlp.dense_4h_to_h,spectral_norm,0.4816665351390838
EleutherAI/pythia-410m-deduped,512,512,21,mlp.dense_h_to_4h,spectral_norm,1.8993377685546875
EleutherAI/pythia-410m-deduped,512,512,22,attention.dense,spectral_norm,0.3306347131729126
EleutherAI/pythia-410m-deduped,512,512,22,attention.query_key_value,spectral_norm,2.8708536624908447
EleutherAI/pythia-410m-deduped,512,512,22,mlp.dense_4h_to_h,spectral_norm,0.5082241892814636
EleutherAI/pythia-410m-deduped,512,512,22,mlp.dense_h_to_4h,spectral_norm,1.894075632095337
EleutherAI/pythia-410m-deduped,512,512,23,attention.dense,spectral_norm,0.3920538425445556
EleutherAI/pythia-410m-deduped,512,512,23,attention.query_key_value,spectral_norm,3.0176775455474854
EleutherAI/pythia-410m-deduped,512,512,23,mlp.dense_4h_to_h,spectral_norm,0.4815763235092163
EleutherAI/pythia-410m-deduped,512,512,23,mlp.dense_h_to_4h,spectral_norm,1.8956832885742188
EleutherAI/pythia-410m-deduped,1000,1000,0,attention.dense,spectral_norm,0.5588099360466003
EleutherAI/pythia-410m-deduped,1000,1000,0,attention.query_key_value,spectral_norm,2.2167000770568848
EleutherAI/pythia-410m-deduped,1000,1000,0,mlp.dense_4h_to_h,spectral_norm,0.4842361211776733
EleutherAI/pythia-410m-deduped,1000,1000,0,mlp.dense_h_to_4h,spectral_norm,3.12824821472168
EleutherAI/pythia-410m-deduped,1000,1000,1,attention.dense,spectral_norm,0.3881568610668182
EleutherAI/pythia-410m-deduped,1000,1000,1,attention.query_key_value,spectral_norm,4.0068535804748535
EleutherAI/pythia-410m-deduped,1000,1000,1,mlp.dense_4h_to_h,spectral_norm,0.7267082929611206
EleutherAI/pythia-410m-deduped,1000,1000,1,mlp.dense_h_to_4h,spectral_norm,2.3247289657592773
EleutherAI/pythia-410m-deduped,1000,1000,2,attention.dense,spectral_norm,0.3961746394634247
EleutherAI/pythia-410m-deduped,1000,1000,2,attention.query_key_value,spectral_norm,3.0639052391052246
EleutherAI/pythia-410m-deduped,1000,1000,2,mlp.dense_4h_to_h,spectral_norm,0.693973183631897
EleutherAI/pythia-410m-deduped,1000,1000,2,mlp.dense_h_to_4h,spectral_norm,2.5815107822418213
EleutherAI/pythia-410m-deduped,1000,1000,3,attention.dense,spectral_norm,0.4194791316986084
EleutherAI/pythia-410m-deduped,1000,1000,3,attention.query_key_value,spectral_norm,4.525717258453369
EleutherAI/pythia-410m-deduped,1000,1000,3,mlp.dense_4h_to_h,spectral_norm,0.6753383874893188
EleutherAI/pythia-410m-deduped,1000,1000,3,mlp.dense_h_to_4h,spectral_norm,2.2770395278930664
EleutherAI/pythia-410m-deduped,1000,1000,4,attention.dense,spectral_norm,0.4215641021728515
EleutherAI/pythia-410m-deduped,1000,1000,4,attention.query_key_value,spectral_norm,3.870039701461792
EleutherAI/pythia-410m-deduped,1000,1000,4,mlp.dense_4h_to_h,spectral_norm,0.6659562587738037
EleutherAI/pythia-410m-deduped,1000,1000,4,mlp.dense_h_to_4h,spectral_norm,2.4033467769622803
EleutherAI/pythia-410m-deduped,1000,1000,5,attention.dense,spectral_norm,0.4874623715877533
EleutherAI/pythia-410m-deduped,1000,1000,5,attention.query_key_value,spectral_norm,4.859036445617676
EleutherAI/pythia-410m-deduped,1000,1000,5,mlp.dense_4h_to_h,spectral_norm,0.6638170480728149
EleutherAI/pythia-410m-deduped,1000,1000,5,mlp.dense_h_to_4h,spectral_norm,2.382964372634888
EleutherAI/pythia-410m-deduped,1000,1000,6,attention.dense,spectral_norm,0.4097870588302612
EleutherAI/pythia-410m-deduped,1000,1000,6,attention.query_key_value,spectral_norm,3.516794919967652
EleutherAI/pythia-410m-deduped,1000,1000,6,mlp.dense_4h_to_h,spectral_norm,0.7515011429786682
EleutherAI/pythia-410m-deduped,1000,1000,6,mlp.dense_h_to_4h,spectral_norm,2.7793781757354736
EleutherAI/pythia-410m-deduped,1000,1000,7,attention.dense,spectral_norm,0.4026567637920379
EleutherAI/pythia-410m-deduped,1000,1000,7,attention.query_key_value,spectral_norm,2.962363243103028
EleutherAI/pythia-410m-deduped,1000,1000,7,mlp.dense_4h_to_h,spectral_norm,0.6715023517608643
EleutherAI/pythia-410m-deduped,1000,1000,7,mlp.dense_h_to_4h,spectral_norm,2.7933270931243896
EleutherAI/pythia-410m-deduped,1000,1000,8,attention.dense,spectral_norm,0.4013743698596954
EleutherAI/pythia-410m-deduped,1000,1000,8,attention.query_key_value,spectral_norm,3.328660011291504
EleutherAI/pythia-410m-deduped,1000,1000,8,mlp.dense_4h_to_h,spectral_norm,0.7584149241447449
EleutherAI/pythia-410m-deduped,1000,1000,8,mlp.dense_h_to_4h,spectral_norm,2.951802492141724
EleutherAI/pythia-410m-deduped,1000,1000,9,attention.dense,spectral_norm,0.3864117562770843
EleutherAI/pythia-410m-deduped,1000,1000,9,attention.query_key_value,spectral_norm,2.834568738937378
EleutherAI/pythia-410m-deduped,1000,1000,9,mlp.dense_4h_to_h,spectral_norm,0.8568112850189209
EleutherAI/pythia-410m-deduped,1000,1000,9,mlp.dense_h_to_4h,spectral_norm,2.96390438079834
EleutherAI/pythia-410m-deduped,1000,1000,10,attention.dense,spectral_norm,0.4322668612003326
EleutherAI/pythia-410m-deduped,1000,1000,10,attention.query_key_value,spectral_norm,3.0544466972351074
EleutherAI/pythia-410m-deduped,1000,1000,10,mlp.dense_4h_to_h,spectral_norm,0.8569467663764954
EleutherAI/pythia-410m-deduped,1000,1000,10,mlp.dense_h_to_4h,spectral_norm,3.0429961681365967
EleutherAI/pythia-410m-deduped,1000,1000,11,attention.dense,spectral_norm,0.5732403993606567
EleutherAI/pythia-410m-deduped,1000,1000,11,attention.query_key_value,spectral_norm,2.8067755699157715
EleutherAI/pythia-410m-deduped,1000,1000,11,mlp.dense_4h_to_h,spectral_norm,0.7083148956298828
EleutherAI/pythia-410m-deduped,1000,1000,11,mlp.dense_h_to_4h,spectral_norm,2.971473693847656
EleutherAI/pythia-410m-deduped,1000,1000,12,attention.dense,spectral_norm,0.419540673494339
EleutherAI/pythia-410m-deduped,1000,1000,12,attention.query_key_value,spectral_norm,3.07672119140625
EleutherAI/pythia-410m-deduped,1000,1000,12,mlp.dense_4h_to_h,spectral_norm,0.635480523109436
EleutherAI/pythia-410m-deduped,1000,1000,12,mlp.dense_h_to_4h,spectral_norm,2.931655168533325
EleutherAI/pythia-410m-deduped,1000,1000,13,attention.dense,spectral_norm,0.3201335072517395
EleutherAI/pythia-410m-deduped,1000,1000,13,attention.query_key_value,spectral_norm,2.7451300621032715
EleutherAI/pythia-410m-deduped,1000,1000,13,mlp.dense_4h_to_h,spectral_norm,0.6375772953033447
EleutherAI/pythia-410m-deduped,1000,1000,13,mlp.dense_h_to_4h,spectral_norm,2.954962015151977
EleutherAI/pythia-410m-deduped,1000,1000,14,attention.dense,spectral_norm,0.3393950462341308
EleutherAI/pythia-410m-deduped,1000,1000,14,attention.query_key_value,spectral_norm,2.785403251647949
EleutherAI/pythia-410m-deduped,1000,1000,14,mlp.dense_4h_to_h,spectral_norm,0.6453983783721924
EleutherAI/pythia-410m-deduped,1000,1000,14,mlp.dense_h_to_4h,spectral_norm,3.0061280727386475
EleutherAI/pythia-410m-deduped,1000,1000,15,attention.dense,spectral_norm,0.4087398946285248
EleutherAI/pythia-410m-deduped,1000,1000,15,attention.query_key_value,spectral_norm,2.8004159927368164
EleutherAI/pythia-410m-deduped,1000,1000,15,mlp.dense_4h_to_h,spectral_norm,0.648367166519165
EleutherAI/pythia-410m-deduped,1000,1000,15,mlp.dense_h_to_4h,spectral_norm,3.0534708499908447
EleutherAI/pythia-410m-deduped,1000,1000,16,attention.dense,spectral_norm,0.4471277892589569
EleutherAI/pythia-410m-deduped,1000,1000,16,attention.query_key_value,spectral_norm,3.0034501552581787
EleutherAI/pythia-410m-deduped,1000,1000,16,mlp.dense_4h_to_h,spectral_norm,0.6480794548988342
