experiment_id,model,stage,step,seed,timestamp,poison_budget,probe_accuracy,probe_mean_margin,probe_mean_nll,poison_train_steps
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,0,2026-06-04T21:40:29+0000,64,0.465,-0.16912305295467378,2.744441891312599,12
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,0,2026-06-04T21:40:29+0000,256,0.445,-0.2520346686244011,2.733170109689236,48
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,1,2026-06-04T21:49:34+0000,0,0.76,0.8956239654123783,2.128973112553358,0
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,1,2026-06-04T21:49:34+0000,4,0.755,0.8103517593443393,2.165059213489294,1
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,1,2026-06-04T21:49:34+0000,16,0.665,0.4665277300775051,2.3741216279566286,3
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,1,2026-06-04T21:49:34+0000,64,0.48,0.043243729174137116,2.7123990735411643,12
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,1,2026-06-04T21:49:34+0000,256,0.455,-0.24744217664003373,2.7012442168593407,48
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,2,2026-06-04T21:58:37+0000,0,0.79,0.9863486215472221,2.1418149867653846,0
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,2,2026-06-04T21:58:37+0000,4,0.775,0.8866381891071796,2.1605955235660077,1
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,2,2026-06-04T21:58:37+0000,16,0.715,0.5783045303821563,2.3163887107372285,3
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,2,2026-06-04T21:58:37+0000,64,0.58,0.1096748724579811,2.606588068306446,12
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step3000,3000,2,2026-06-04T21:58:37+0000,256,0.49,-0.09094741016626358,2.6115735682845114,48
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,0,2026-06-04T22:07:49+0000,0,0.945,2.145033332910389,1.4174016789533197,0
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,0,2026-06-04T22:07:49+0000,4,0.915,1.879189905151725,1.483818226829171,1
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,0,2026-06-04T22:07:49+0000,16,0.83,1.1471669313684105,1.7355925753340125,3
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,0,2026-06-04T22:07:49+0000,64,0.52,0.037130925655364994,2.5705861574411393,12
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,0,2026-06-04T22:07:49+0000,256,0.41,-0.3054012084007263,2.719509395956993,48
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,1,2026-06-04T22:17:01+0000,0,0.955,2.254525728337467,1.6688626067712904,0
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,1,2026-06-04T22:17:01+0000,4,0.93,2.0386313476413487,1.726027636900544,1
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,1,2026-06-04T22:17:01+0000,16,0.9,1.4494574131071567,1.7605456410348415,3
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,1,2026-06-04T22:17:01+0000,64,0.525,0.18313016057014464,2.587949939966202,12
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,1,2026-06-04T22:17:01+0000,256,0.505,-0.08782374322414398,2.5973220348358153,48
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,2,2026-06-04T22:26:10+0000,0,0.87,1.9055220227176324,1.90674248856958,0
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,2,2026-06-04T22:26:10+0000,4,0.855,1.720482185254805,1.9183014225261286,1
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,2,2026-06-04T22:26:10+0000,16,0.82,1.1970738821476699,2.0457620311528446,3
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,2,2026-06-04T22:26:10+0000,64,0.57,-0.04857126116752625,2.8215464901924134,12
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step8000,8000,2,2026-06-04T22:26:10+0000,256,0.495,-0.12050385892391205,2.5977086824178697,48
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T22:35:21+0000,0,1.0,5.356079893332135,0.09548864581047382,0
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T22:35:21+0000,4,1.0,4.532883525000943,0.24610927392350276,1
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T22:35:21+0000,16,0.94,2.0157389789866285,1.1597887235833333,3
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T22:35:21+0000,64,0.485,-0.08699307948350907,2.7739280733466147,12
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T22:35:21+0000,256,0.405,-0.37211626052856445,2.759420739412308,48
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,1,2026-06-04T22:44:29+0000,0,1.0,4.3005130105721765,0.3097878319513984,0
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,1,2026-06-04T22:44:29+0000,4,0.99,3.052919878894463,0.6682606733497232,1
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,1,2026-06-04T22:44:29+0000,16,0.93,1.8055871685221792,1.2612558070942759,3
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,1,2026-06-04T22:44:29+0000,64,0.385,-0.39545092940330506,3.089021775126457,12
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,1,2026-06-04T22:44:29+0000,256,0.385,-0.5544780778884888,2.955415661931038,48
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,2,2026-06-04T22:53:32+0000,0,1.0,4.317063230183849,0.3033755798070342,0
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,2,2026-06-04T22:53:32+0000,4,0.99,3.4381221665558406,0.5677086315932683,1
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,2,2026-06-04T22:53:32+0000,16,0.875,1.488329564332962,1.6385325890779496,3
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,2,2026-06-04T22:53:32+0000,64,0.53,-0.056400967240333555,2.7752919512987138,12
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,2,2026-06-04T22:53:32+0000,256,0.35,-0.4595383307337761,2.8897031912207605,48
