experiment_id,model,stage,step,seed,timestamp,n_items,n_probe,n_train_texts,base_probe_mean_margin,base_probe_accuracy,base_probe_mean_nll,base_control_mean_margin,base_control_accuracy,post_injection_mean_margin,post_injection_accuracy,post_injection_mean_nll,uptake_margin_delta,uptake_accuracy_delta,injection_train_steps,injection_final_loss,post_continuation_mean_margin,post_continuation_accuracy,post_continuation_mean_nll,normalized_retention_margin,normalized_retention_accuracy,continuation_train_steps,continuation_final_loss,k_star_accuracy_threshold,degradation_auc_accuracy,degradation_auc_margin,degradation_final_accuracy,degradation_final_margin
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,300,200,900,-1.1639478778839112,0.28,7.530504876375199,-1.2522670829296112,0.255,5.356079893332135,1.0,0.09548864581047382,6.520027771216046,0.72,600,0.638159453868866,1.388032694607973,0.805,3.2784686641395093,0.39140639611354233,0.7291666666666667,500,2.9726943969726562,62.417582417582416,135.28,61.28506680750739,0.405,-0.37211626052856445
