experiment_id,model,stage,step,seed,signal_type,base_accuracy,base_mean_margin,base_median_margin,base_mean_gold_logprob,base_n_items,post_injection_accuracy,post_injection_mean_margin,post_injection_median_margin,post_injection_mean_gold_logprob,post_injection_n_items,post_continuation_accuracy,post_continuation_mean_margin,post_continuation_median_margin,post_continuation_mean_gold_logprob,post_continuation_n_items,degradation_k4_accuracy,degradation_k4_mean_margin,degradation_k4_median_margin,degradation_k4_mean_gold_logprob,degradation_k4_n_items,degradation_k16_accuracy,degradation_k16_mean_margin,degradation_k16_median_margin,degradation_k16_mean_gold_logprob,degradation_k16_n_items,uptake_margin_delta,uptake_accuracy_delta,clean_retention_margin_delta,normalized_clean_retention_margin,clean_retention_accuracy_delta,normalized_degradation_k4_margin,normalized_degradation_k16_margin,normalized_degradation_margin_auc_logk,degradation_accuracy_auc_logk,k_star_accuracy_below_0p5
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,0.2125,-0.823901230096817,-0.7460250854492188,-14.213636887073516,160.0,0.00625,-1.8179890006780624,-1.7023849487304688,-10.46443322300911,160.0,0.04375,-1.6853913426399232,-1.5852994918823242,-10.99567328095436,160.0,0.0125,-1.789024478197098,-1.740687370300293,-10.584179031848908,160.0,0.00625,-1.915363809466362,-1.9147729873657229,-10.295662885904312,160.0,-0.9940877705812453,-0.20625,-0.8614901125431061,0.8666137317426116,-0.16875,0.9708632141566045,1.0979539349240406,0.6227760174173165,0.005644312418699648,4
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,0.28125,-0.8820213258266449,-0.7918844223022461,-14.085554212331772,160.0,0.06875,-1.5722280234098434,-1.4446821212768557,-10.088786801695823,160.0,0.0875,-1.3063384622335434,-1.188394546508789,-11.348543465137482,160.0,0.05625,-1.5587837100028992,-1.4707303047180176,-9.938884046673774,160.0,0.06875,-1.502642819285393,-1.4586973190307615,-10.343718668818472,160.0,-0.6902066975831984,-0.2125,-0.4243171364068985,0.6147682105848455,-0.19375,0.980521322881942,0.8991820792697212,0.5658471069992859,0.03762874945799765,4
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,2,factual_association,0.2,-0.9247872471809389,-0.7906990051269531,-14.080266255140303,160.0,0.05,-1.6838490962982178,-1.5501737594604492,-10.06440097987652,160.0,0.0875,-1.464521387219429,-1.2612371444702148,-10.880184704065323,160.0,0.0625,-1.6983521729707718,-1.6247844696044922,-9.460899156332015,160.0,0.075,-1.6331036329269408,-1.543901443481445,-9.47027621269226,160.0,-0.7590618491172789,-0.15000000000000002,-0.5397341400384901,0.7110542318338784,-0.11250000000000002,1.01910658095835,0.9331471296702774,0.5876869260455269,0.04139162440379742,4
