experiment_id,model,stage,step,seed,timestamp,n_items,n_probe,n_train_texts,base_probe_mean_margin,base_probe_accuracy,base_probe_mean_nll,base_control_mean_margin,base_control_accuracy,post_injection_mean_margin,post_injection_accuracy,post_injection_mean_nll,uptake_margin_delta,uptake_accuracy_delta,injection_train_steps,injection_final_loss,post_continuation_mean_margin,post_continuation_accuracy,post_continuation_mean_nll,normalized_retention_margin,normalized_retention_accuracy,continuation_train_steps,continuation_final_loss,k_star_accuracy_threshold,degradation_auc_accuracy,degradation_auc_margin,degradation_final_accuracy,degradation_final_margin
e3_factual_160m_mvp_v3,EleutherAI/pythia-160m-deduped,step0,0,0,2026-06-04T15:55:14+0000,300,200,900,-0.4387421751022339,0.225,11.042428646087648,-0.4033968782424926,0.195,-0.8996185982227325,0.285,6.312656637430191,-0.4608764231204986,0.0599999999999999,300,1.9128317832946775,-0.7127296876907349,0.25,10.272153735160828,0.5944923603021139,0.4166666666666668,500,0.6029297709465027,0.0,65.56,-255.1960729837418,0.235,-0.9699864077568054
e3_factual_160m_mvp_v3,EleutherAI/pythia-160m-deduped,step0,0,1,2026-06-04T15:57:31+0000,300,200,900,-0.4137381172180175,0.185,11.012007393836974,-0.4780512237548828,0.18,-0.7264386653900147,0.34,5.741684577465057,-0.3127005481719971,0.155,300,1.5566189289093018,-0.7822707653045654,0.26,10.460525016784668,1.17854813571942,0.4838709677419355,500,0.6083690524101257,0.0,73.57000000000001,-232.07286468982696,0.25,-0.9004512238502502
e3_factual_160m_mvp_v3,EleutherAI/pythia-160m-deduped,step0,0,2,2026-06-04T15:59:42+0000,300,200,900,-0.4628769063949585,0.195,11.015091428756714,-0.4703331136703491,0.17,-0.6452531969547272,0.33,5.616150286197662,-0.1823762905597686,0.135,300,1.816506028175354,-0.672116379737854,0.27,10.55539776325226,1.1472953677294098,0.5555555555555556,500,0.5831823348999023,0.0,66.32000000000001,-231.2832775235176,0.285,-0.9175739300251008
e3_factual_160m_mvp_v3,EleutherAI/pythia-160m-deduped,step128,128,0,2026-06-04T16:01:59+0000,300,200,900,-0.8555587816238404,0.21,9.95722785949707,-0.8997256398200989,0.18,-0.6123753964900971,0.295,5.070968135595321,0.2431833851337432,0.0849999999999999,300,1.78658926486969,-0.8758307218551635,0.265,8.768081951141358,-0.0833607124112292,0.647058823529412,500,0.6008941531181335,0.0,69.42,-198.36492052555087,0.24,-0.8226988101005555
e3_factual_160m_mvp_v3,EleutherAI/pythia-160m-deduped,step128,128,1,2026-06-04T16:04:11+0000,300,200,900,-0.8578199958801269,0.195,9.963700885772704,-0.9007038116455078,0.19,-0.6201366627216339,0.305,5.196590764522552,0.237683333158493,0.1099999999999999,300,1.4501515626907349,-0.8173956918716431,0.28,8.266680400371552,0.170076308975051,0.772727272727273,500,0.6044702529907227,0.0,69.4,-197.26899190902708,0.27,-0.7536984169483185
e3_factual_160m_mvp_v3,EleutherAI/pythia-160m-deduped,step128,128,2,2026-06-04T16:06:29+0000,300,200,900,-0.7953463125228882,0.2,9.899805040359498,-0.8809754800796509,0.22,-0.3700951600074768,0.345,4.564958822727204,0.4252511525154114,0.1449999999999999,300,1.758576512336731,-0.7154435515403748,0.27,8.642162969112396,0.1878954601530862,0.4827586206896553,500,0.5806408524513245,0.0,81.21000000000001,-166.13998850822452,0.31,-0.7278714370727539
e3_factual_160m_mvp_v3,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T16:08:46+0000,300,200,900,-1.3444416809082032,0.2,8.296433081626892,-1.3816769623756409,0.18,-0.1737763917446136,0.475,3.987557324171066,1.1706652891635896,0.2749999999999999,300,1.1326007843017578,-1.1686699891090393,0.24,8.864765315055847,0.1501468382348196,0.1454545454545454,500,0.5926849842071533,0.0,94.93,-111.46794083356858,0.35,-0.5320440083742142
e3_factual_160m_mvp_v3,EleutherAI/pythia-160m-deduped,step512,512,1,2026-06-04T16:11:00+0000,300,200,900,-1.3309267902374269,0.185,8.246389937400817,-1.3963733315467834,0.22,-0.1089667427539825,0.45,3.782341270446777,1.221960047483444,0.265,300,0.8436644673347473,-0.8684819388389587,0.275,7.69037440776825,0.3784451483097555,0.339622641509434,500,0.6029404997825623,0.0,93.15,-96.56621456861495,0.37,-0.3613365334272385
e3_factual_160m_mvp_v3,EleutherAI/pythia-160m-deduped,step512,512,2,2026-06-04T16:13:18+0000,300,200,900,-1.2235776376724243,0.205,8.143995513916016,-1.4674924945831298,0.24,0.0220829564332962,0.52,3.6450941014289855,1.2456605941057206,0.315,300,1.1857773065567017,-0.8463258647918701,0.34,7.881295084953308,0.3028527792126146,0.4285714285714286,500,0.5774168968200684,16.0,107.04,-88.89341499447822,0.41,-0.4764310455322265
e3_factual_160m_mvp_v3,EleutherAI/pythia-160m-deduped,step1000,1000,0,2026-06-04T16:15:31+0000,300,200,900,-1.585006830692291,0.205,8.890515322685241,-1.5356271600723266,0.22,-0.2163058048486709,0.435,4.097294077277184,1.3687010258436203,0.23,300,0.8239368200302124,-1.2661992025375366,0.35,9.406783683300018,0.2329271492715165,0.6304347826086956,500,0.5943718552589417,0.0,101.9,-109.6034210765362,0.375,-0.5269949066638947
