model,step,stage,n_seeds,base_accuracy_mean,base_accuracy_std,post_injection_accuracy_mean,post_injection_accuracy_std,post_continuation_accuracy_mean,post_continuation_accuracy_std,base_mean_margin_mean,base_mean_margin_std,post_injection_mean_margin_mean,post_injection_mean_margin_std,post_continuation_mean_margin_mean,post_continuation_mean_margin_std,uptake_margin_delta_mean,uptake_margin_delta_std,normalized_clean_retention_margin_mean,normalized_clean_retention_margin_std,normalized_degradation_margin_auc_logk_mean,normalized_degradation_margin_auc_logk_std,degradation_accuracy_auc_logk_mean,degradation_accuracy_auc_logk_std,k_star_accuracy_below_0p5_mean,k_star_accuracy_below_0p5_std
EleutherAI/pythia-160m-deduped,1000,step1000,1,0.2125,,0.00625,,0.04375,,-0.823901230096817,,-1.8179890006780624,,-1.6853913426399232,,-0.9940877705812453,,0.8666137317426116,,0.6227760174173165,,0.005644312418699648,,4.0,
