timestamp_utc,experiment_id,artifact_type,path,thesis_section,caption_draft,source_data,code_entrypoint,status,notes
2026-06-04T14:41:35+00:00,e3_factual_160m_smoke,raw_csv,results/e3_signal_calibration/n100_inj100/raw/e3_factual_metrics.csv,"Chapter 4, E3 critical-period intervention","Raw E3 factual-intervention summary metrics by stage, seed, and event.",Synthetic factual associations and Hugging Face Pythia checkpoints,scripts/run_e3_factual_intervention.py,draft,Config: configs/e3_calibration/e3_calib_n100_inj100.yaml
2026-06-04T14:41:35+00:00,e3_factual_160m_smoke,raw_csv,results/e3_signal_calibration/n100_inj100/raw/e3_factual_item_metrics.csv,"Chapter 4, E3 critical-period intervention",Item-level E3 factual-intervention probe metrics.,results/e3_signal_calibration/n100_inj100/raw/e3_factual_metrics.csv,scripts/run_e3_factual_intervention.py,draft,Config: configs/e3_calibration/e3_calib_n100_inj100.yaml
2026-06-04T14:57:33+00:00,e3_factual_160m_smoke,raw_csv,results/e3_signal_calibration/n100_inj100/raw/e3_factual_metrics.csv,"Chapter 4, E3 critical-period intervention","Raw E3 factual-intervention summary metrics by stage, seed, and event.",Synthetic factual associations and Hugging Face Pythia checkpoints,scripts/run_e3_factual_intervention.py,draft,Config: configs/e3_calibration/e3_calib_n100_inj100.yaml
2026-06-04T14:57:33+00:00,e3_factual_160m_smoke,raw_csv,results/e3_signal_calibration/n100_inj100/raw/e3_factual_item_metrics.csv,"Chapter 4, E3 critical-period intervention",Item-level E3 factual-intervention probe metrics.,results/e3_signal_calibration/n100_inj100/raw/e3_factual_metrics.csv,scripts/run_e3_factual_intervention.py,draft,Config: configs/e3_calibration/e3_calib_n100_inj100.yaml
