experiment_id,model,stage,step,seed,signal_type,event,metric,value,timestamp
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k16,mean_margin,-3.7640531039237977,2026-06-04 14:33:57,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k16,median_margin,-3.8281517028808594,2026-06-04 14:33:57,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k16,mean_gold_logprob,-14.120448865890502,2026-06-04 14:33:57,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:33:57,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k64,accuracy,0.0,2026-06-04 14:34:40,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k64,mean_margin,-3.391487855911255,2026-06-04 14:34:40,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k64,median_margin,-3.476170539855957,2026-06-04 14:34:40,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k64,mean_gold_logprob,-15.544149208068848,2026-06-04 14:34:40,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:34:40,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k256,accuracy,0.005,2026-06-04 14:35:30,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k256,mean_margin,-3.763467934131622,2026-06-04 14:35:30,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k256,median_margin,-3.8235721588134766,2026-06-04 14:35:30,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k256,mean_gold_logprob,-13.38604250907898,2026-06-04 14:35:30,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:35:30,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,0,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:35:30
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,base,accuracy,0.1725,2026-06-04 14:36:12
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,base,mean_margin,-0.7572655463218689,2026-06-04 14:36:12
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,base,median_margin,-0.7142162322998047,2026-06-04 14:36:12
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,base,mean_gold_logprob,-11.282417898178101,2026-06-04 14:36:12
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,base,n_items,400,2026-06-04 14:36:12
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_injection,accuracy,0.005,2026-06-04 14:37:37
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_injection,mean_margin,-4.0481126952171325,2026-06-04 14:37:37
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_injection,median_margin,-4.162047386169434,2026-06-04 14:37:37
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_injection,mean_gold_logprob,-13.754061644077302,2026-06-04 14:37:37
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_injection,n_items,400,2026-06-04 14:37:37
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_continuation,accuracy,0.0125,2026-06-04 14:38:52
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_continuation,mean_margin,-2.075590679645538,2026-06-04 14:38:52
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_continuation,median_margin,-2.069472312927246,2026-06-04 14:38:52
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_continuation,mean_gold_logprob,-12.675715529918671,2026-06-04 14:38:52
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_continuation,n_items,400,2026-06-04 14:38:52
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k16,accuracy,0.0025,2026-06-04 14:39:33,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k16,mean_margin,-3.9012775731086733,2026-06-04 14:39:33,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k16,median_margin,-3.9694652557373047,2026-06-04 14:39:33,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k16,mean_gold_logprob,-13.53264119386673,2026-06-04 14:39:33,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:39:33,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k64,accuracy,0.005,2026-06-04 14:40:16,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k64,mean_margin,-3.0813007736206055,2026-06-04 14:40:16,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k64,median_margin,-3.1825599670410156,2026-06-04 14:40:16,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k64,mean_gold_logprob,-17.12040983915329,2026-06-04 14:40:16,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:40:16,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k256,accuracy,0.0025,2026-06-04 14:41:06,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k256,mean_margin,-3.6106794047355653,2026-06-04 14:41:06,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k256,median_margin,-3.6347217559814453,2026-06-04 14:41:06,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k256,mean_gold_logprob,-14.360803325176239,2026-06-04 14:41:06,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:41:06,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step128,128,1,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:41:06
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,base,accuracy,0.1975,2026-06-04 14:42:14
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,base,mean_margin,-1.084592001438141,2026-06-04 14:42:14
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,base,median_margin,-1.0745658874511719,2026-06-04 14:42:14
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,base,mean_gold_logprob,-11.980085351467132,2026-06-04 14:42:14
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,base,n_items,400,2026-06-04 14:42:14
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_injection,accuracy,0.0175,2026-06-04 14:43:37
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_injection,mean_margin,-2.301011788845062,2026-06-04 14:43:37
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_injection,median_margin,-2.29634952545166,2026-06-04 14:43:37
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_injection,mean_gold_logprob,-14.774860117435455,2026-06-04 14:43:37
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_injection,n_items,400,2026-06-04 14:43:37
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_continuation,accuracy,0.1575,2026-06-04 14:44:52
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_continuation,mean_margin,-1.0748297476768494,2026-06-04 14:44:52
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_continuation,median_margin,-1.1032400131225586,2026-06-04 14:44:52
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_continuation,mean_gold_logprob,-12.335218918323516,2026-06-04 14:44:52
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_continuation,n_items,400,2026-06-04 14:44:52
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k16,accuracy,0.06,2026-06-04 14:45:32,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k16,mean_margin,-1.8312045669555663,2026-06-04 14:45:32,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k16,median_margin,-1.8761529922485352,2026-06-04 14:45:32,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k16,mean_gold_logprob,-15.011870965957641,2026-06-04 14:45:32,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:45:32,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k64,accuracy,0.0375,2026-06-04 14:46:15,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k64,mean_margin,-2.026855170726776,2026-06-04 14:46:15,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k64,median_margin,-1.9860563278198242,2026-06-04 14:46:15,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k64,mean_gold_logprob,-13.602690982818604,2026-06-04 14:46:15,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:46:15,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k256,accuracy,0.13,2026-06-04 14:47:06,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k256,mean_margin,-1.4568626666069031,2026-06-04 14:47:06,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k256,median_margin,-1.460886001586914,2026-06-04 14:47:06,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k256,mean_gold_logprob,-13.134588515758514,2026-06-04 14:47:06,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:47:06,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,0,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:47:06
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,base,accuracy,0.1975,2026-06-04 14:47:48
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,base,mean_margin,-1.1550105690956116,2026-06-04 14:47:48
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,base,median_margin,-1.2475767135620117,2026-06-04 14:47:48
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,base,mean_gold_logprob,-11.727105400562287,2026-06-04 14:47:48
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,base,n_items,400,2026-06-04 14:47:48
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_injection,accuracy,0.005,2026-06-04 14:49:11
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_injection,mean_margin,-3.0428942954540252,2026-06-04 14:49:11
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_injection,median_margin,-2.934217929840088,2026-06-04 14:49:11
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_injection,mean_gold_logprob,-10.625842487812042,2026-06-04 14:49:11
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_injection,n_items,400,2026-06-04 14:49:11
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_continuation,accuracy,0.0375,2026-06-04 14:50:27
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_continuation,mean_margin,-1.9564914882183075,2026-06-04 14:50:27
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_continuation,median_margin,-1.9054279327392578,2026-06-04 14:50:27
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_continuation,mean_gold_logprob,-13.063473799228667,2026-06-04 14:50:27
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_continuation,n_items,400,2026-06-04 14:50:27
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k16,accuracy,0.0025,2026-06-04 14:51:09,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k16,mean_margin,-2.9182515966892244,2026-06-04 14:51:09,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k16,median_margin,-2.9241232872009277,2026-06-04 14:51:09,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k16,mean_gold_logprob,-9.743833348751068,2026-06-04 14:51:09,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:51:09,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k64,accuracy,0.0175,2026-06-04 14:51:53,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k64,mean_margin,-2.5529214322566984,2026-06-04 14:51:53,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k64,median_margin,-2.489464282989502,2026-06-04 14:51:53,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k64,mean_gold_logprob,-11.392542321681976,2026-06-04 14:51:53,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:51:53,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k256,accuracy,0.05,2026-06-04 14:52:43,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k256,mean_margin,-1.6949156975746156,2026-06-04 14:52:43,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k256,median_margin,-1.7098007202148438,2026-06-04 14:52:43,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k256,mean_gold_logprob,-14.321393325328827,2026-06-04 14:52:43,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:52:43,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step512,512,1,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:52:43
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,base,accuracy,0.1675,2026-06-04 14:53:48
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,base,mean_margin,-1.095155906677246,2026-06-04 14:53:48
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,base,median_margin,-1.138594627380371,2026-06-04 14:53:48
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,base,mean_gold_logprob,-12.542893052101135,2026-06-04 14:53:48
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,base,n_items,400,2026-06-04 14:53:48
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_injection,accuracy,0.005,2026-06-04 14:55:11
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_injection,mean_margin,-3.1794532245397567,2026-06-04 14:55:11
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_injection,median_margin,-3.1805496215820312,2026-06-04 14:55:11
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_injection,mean_gold_logprob,-9.120986083745956,2026-06-04 14:55:11
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_injection,n_items,400,2026-06-04 14:55:11
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_continuation,accuracy,0.0075,2026-06-04 14:56:26
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_continuation,mean_margin,-2.4882263112068177,2026-06-04 14:56:26
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_continuation,median_margin,-2.4241838455200195,2026-06-04 14:56:26
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_continuation,mean_gold_logprob,-11.587104411125184,2026-06-04 14:56:26
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_continuation,n_items,400,2026-06-04 14:56:26
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k16,accuracy,0.005,2026-06-04 14:57:07,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k16,mean_margin,-3.113185074329376,2026-06-04 14:57:07,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k16,median_margin,-3.122490882873535,2026-06-04 14:57:07,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k16,mean_gold_logprob,-8.919949148893357,2026-06-04 14:57:07,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:57:07,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k64,accuracy,0.0075,2026-06-04 14:57:50,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k64,mean_margin,-2.8915510749816895,2026-06-04 14:57:50,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k64,median_margin,-2.8296165466308594,2026-06-04 14:57:50,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k64,mean_gold_logprob,-8.827171140909195,2026-06-04 14:57:50,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:57:50,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k256,accuracy,0.0475,2026-06-04 14:58:41,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k256,mean_margin,-1.6960319042205811,2026-06-04 14:58:41,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k256,median_margin,-1.6409244537353516,2026-06-04 14:58:41,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k256,mean_gold_logprob,-15.055818157196045,2026-06-04 14:58:41,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:58:41,256,64
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,0,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:58:41
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,base,accuracy,0.21,2026-06-04 14:59:22
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,base,mean_margin,-1.0543422722816467,2026-06-04 14:59:22
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,base,median_margin,-1.011540412902832,2026-06-04 14:59:22
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,base,mean_gold_logprob,-12.449765706062317,2026-06-04 14:59:22
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,base,n_items,400,2026-06-04 14:59:22
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_injection,accuracy,0.005,2026-06-04 15:00:45
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_injection,mean_margin,-3.2319001322984695,2026-06-04 15:00:45
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_injection,median_margin,-3.072213649749756,2026-06-04 15:00:45
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_injection,mean_gold_logprob,-10.205373972654343,2026-06-04 15:00:45
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_injection,n_items,400,2026-06-04 15:00:45
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_continuation,accuracy,0.02,2026-06-04 15:02:00
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_continuation,mean_margin,-2.49725354552269,2026-06-04 15:02:00
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_continuation,median_margin,-2.2884998321533203,2026-06-04 15:02:00
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_continuation,mean_gold_logprob,-12.252390258312225,2026-06-04 15:02:00
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_continuation,n_items,400,2026-06-04 15:02:00
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_degradation_k16,accuracy,0.005,2026-06-04 15:02:40,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_degradation_k16,mean_margin,-2.9066755402088167,2026-06-04 15:02:40,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_degradation_k16,median_margin,-2.7861223220825195,2026-06-04 15:02:40,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_degradation_k16,mean_gold_logprob,-12.564092893600463,2026-06-04 15:02:40,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_degradation_k16,n_items,400,2026-06-04 15:02:40,16,4
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_degradation_k64,accuracy,0.015,2026-06-04 15:03:24,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_degradation_k64,mean_margin,-2.738182423710823,2026-06-04 15:03:24,64,16
e3_factual_410m_reduced,EleutherAI/pythia-410m-deduped,step1000,1000,1,factual_association,post_degradation_k64,median_margin,-2.687502861022949,2026-06-04 15:03:24,64,16
