experiment_id,model,stage,step,seed,timestamp,poison_budget,probe_accuracy,probe_mean_margin,probe_mean_nll,poison_train_steps
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,2,2026-06-07T11:03:53+0000,256,0.385,-0.4302324640750885,4.173888727426529,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,3,2026-06-07T11:07:37+0000,0,0.42,-0.14882396459579467,4.728611983060837,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,3,2026-06-07T11:07:37+0000,4,0.4,-0.16600332736968995,4.326340463161468,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,3,2026-06-07T11:07:37+0000,16,0.39,-0.32857935428619384,4.266377164125442,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,3,2026-06-07T11:07:37+0000,64,0.32,-0.5722663617134094,5.493227608203888,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,3,2026-06-07T11:07:37+0000,256,0.295,-0.7184610223770141,5.347594307661057,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,4,2026-06-07T11:11:47+0000,0,0.495,-0.15980376958847045,5.038175976276397,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,4,2026-06-07T11:11:47+0000,4,0.48,-0.13799200296401978,4.287581595182419,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,4,2026-06-07T11:11:47+0000,16,0.405,-0.2669665193557739,4.162936173677444,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,4,2026-06-07T11:11:47+0000,64,0.38,-0.7213175177574158,6.1585820245742795,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,4,2026-06-07T11:11:47+0000,256,0.3,-0.836246565580368,5.7512323653697965,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,0,2026-06-07T11:15:57+0000,0,0.41,-0.2528665781021118,5.089544252157212,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,0,2026-06-07T11:15:57+0000,4,0.425,-0.23158032417297364,4.574615166187287,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,0,2026-06-07T11:15:57+0000,16,0.405,-0.38737228751182556,4.735812104940415,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,0,2026-06-07T11:15:57+0000,64,0.29,-0.8187369108200073,5.8413866484165196,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,0,2026-06-07T11:15:57+0000,256,0.31,-0.7142419362068176,5.113540203571319,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,1,2026-06-07T11:19:43+0000,0,0.48,-0.19187291145324706,4.573878840208054,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,1,2026-06-07T11:19:43+0000,4,0.46,-0.21202231287956239,4.393831619024277,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,1,2026-06-07T11:19:43+0000,16,0.45,-0.2836499559879303,4.212044463157654,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,1,2026-06-07T11:19:43+0000,64,0.395,-0.5057009816169739,4.727289444208145,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,1,2026-06-07T11:19:43+0000,256,0.33,-0.540467100739479,4.437935631871223,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,2,2026-06-07T11:23:25+0000,0,0.495,-0.036007376909255984,4.433548181056977,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,2,2026-06-07T11:23:25+0000,4,0.515,-0.05914287209510803,4.286978645324707,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,2,2026-06-07T11:23:25+0000,16,0.48,-0.1405140972137451,4.1351549327373505,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,2,2026-06-07T11:23:25+0000,64,0.335,-0.49466083288192747,4.670255032777786,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,2,2026-06-07T11:23:25+0000,256,0.385,-0.4302449369430542,4.173839139938354,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,0,2026-06-07T11:46:10+0000,0,0.41,-0.25288305163383484,5.0895442867279055,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,0,2026-06-07T11:46:10+0000,4,0.425,-0.2316435980796814,4.574905257225037,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,0,2026-06-07T11:46:10+0000,16,0.405,-0.3874118041992187,4.7359609699249265,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,0,2026-06-07T11:46:10+0000,64,0.29,-0.8187017238140106,5.841306519508362,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,0,2026-06-07T11:46:10+0000,256,0.31,-0.7143104648590088,5.113866473436356,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,1,2026-06-07T11:48:51+0000,0,0.48,-0.1918882167339325,4.573884804248809,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,1,2026-06-07T11:48:51+0000,4,0.46,-0.2120099627971649,4.39378735780716,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,1,2026-06-07T11:48:51+0000,16,0.45,-0.28365524172782897,4.212033293247223,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,1,2026-06-07T11:48:51+0000,64,0.395,-0.505717066526413,4.727298656702041,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,1,2026-06-07T11:48:51+0000,256,0.33,-0.540467249751091,4.437691192030907,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,2,2026-06-07T11:51:34+0000,0,0.495,-0.035949828624725344,4.433163384199142,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,2,2026-06-07T11:51:34+0000,4,0.515,-0.05908376693725586,4.286581356525421,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,2,2026-06-07T11:51:34+0000,16,0.48,-0.140505530834198,4.135005427598953,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,2,2026-06-07T11:51:34+0000,64,0.335,-0.494647798538208,4.670118263959885,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1,1,2,2026-06-07T11:51:34+0000,256,0.385,-0.4302324914932251,4.173888696432114,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,0,2026-06-07T11:54:18+0000,0,0.41,-0.25286632776260376,5.0895438277721405,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,0,2026-06-07T11:54:18+0000,4,0.425,-0.23158002853393556,4.574614907503128,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,0,2026-06-07T11:54:18+0000,16,0.405,-0.3873719274997711,4.735811047554016,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,0,2026-06-07T11:54:18+0000,64,0.29,-0.8187370109558105,5.8413872253894805,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,0,2026-06-07T11:54:18+0000,256,0.31,-0.7142421102523804,5.113541096448898,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,1,2026-06-07T11:57:01+0000,0,0.48,-0.19187296867370607,4.573878849744797,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,1,2026-06-07T11:57:01+0000,4,0.46,-0.2120224106311798,4.3938322925567626,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,1,2026-06-07T11:57:01+0000,16,0.45,-0.2836501312255859,4.212044649124145,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,1,2026-06-07T11:57:01+0000,64,0.395,-0.5057008171081543,4.727288427352906,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,1,2026-06-07T11:57:01+0000,256,0.33,-0.5404669225215912,4.43793464422226,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,2,2026-06-07T11:59:41+0000,0,0.495,-0.03600720643997193,4.433546516895294,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,2,2026-06-07T11:59:41+0000,4,0.515,-0.05914286851882935,4.286977554559708,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,2,2026-06-07T11:59:41+0000,16,0.48,-0.14051395535469055,4.1351537764072415,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2,2,2,2026-06-07T11:59:41+0000,64,0.335,-0.4946607482433319,4.670254763364792,12
