window_mean,late_mean,diff,ci_low,ci_high,p_le_0,metric
0.6565928054380631,0.3671071074077661,0.289485698030297,0.2486837260857425,0.33001161109148247,0.0,retention_margin
1.403927720077336,3.106521222195534,-1.702593502118198,-2.007993572822542,-1.419011831052022,1.0,uptake_margin
-81.15898907976225,8.530882468003051,-89.6898715477653,-109.0073386604968,-70.66709548664276,1.0,degradation_auc_margin
