model,stage,step,n,pos_uptake,base_acc_mean,post_inj_acc_mean,uptake_margin_mean,uptake_margin_std,norm_ret_margin_mean,norm_ret_margin_std,norm_ret_acc_mean,kstar_acc_mean,raw_deg_auc_margin_mean,raw_deg_auc_acc_mean,n_deg,norm_deg_auc_margin_mean,norm_deg_auc_margin_std,norm_deg_auc_acc_mean,final_norm_margin_remaining_mean,final_norm_acc_remaining_mean
EleutherAI/pythia-410m-deduped,step0,0,3,2,0.18833333333333332,0.41,0.09911754210789993,0.2061589941305768,-0.9435477323138673,4.956394730908655,0.277644742443593,0.0,-200.0633353861173,80.12,3,-0.17408353671868307,1.9630101081828468,0.8114024633770232,-1.1245671008679101,0.570721551343817
EleutherAI/pythia-410m-deduped,step128,128,3,3,0.22166666666666668,0.53,0.7460210297505062,0.0360908574683357,-0.0817030182118107,0.07448465612969729,0.24988052568697725,3.338528138528139,-145.51534681836765,86.05,3,0.5016445663935382,0.03195142031549022,0.6343834495514525,0.0017133641097364187,0.2984638919672365
EleutherAI/pythia-410m-deduped,step512,512,3,3,0.21666666666666667,0.555,1.4618316201368966,0.1721710528492015,0.537100232899197,0.041152739524208864,0.40573593073593067,19.362573099415204,-99.67993435263634,102.79,3,0.8030053351253889,0.012067209515209279,0.7615224371945178,0.5807877965236838,0.46093072183188605
EleutherAI/pythia-410m-deduped,step1000,1000,3,3,0.21,0.4283333333333333,1.1259831247727075,0.11404791836372888,0.7442817668397573,0.03209292412610885,0.9471326164874552,0.0,-145.82491422216097,90.50333333333333,3,0.863353402465802,0.03640615666361127,0.8812109641969997,0.5712081468781173,0.5166631951014785
EleutherAI/pythia-410m-deduped,step2000,2000,3,3,0.23666666666666666,0.615,1.694519798271358,0.25735603407435004,0.7534901608353325,0.12697057982989618,0.6561758145773867,22.320346320346317,-76.45135079768797,105.71666666666665,3,0.8162853347818156,0.023581568955935717,0.7174320587153925,0.5622945670977555,0.32780402471665165
EleutherAI/pythia-410m-deduped,step3000,3000,3,3,0.28,0.7583333333333333,2.1347617744406064,0.22013756785728622,0.7063264575971656,0.0743484288565602,0.6181824473975637,114.85146685146684,1.2515997279683748,132.73333333333335,3,0.7929856086620305,0.0026531581617827292,0.7389115230592312,0.519981706220272,0.3806639824452811
EleutherAI/pythia-410m-deduped,step8000,8000,3,3,0.27166666666666667,0.9233333333333333,3.32034268157091,0.28164242667629025,0.5144537546900497,0.06349361960336879,0.5307443131348241,inf,47.60411655509534,144.26666666666665,3,0.6888484345978233,0.017603910951678528,0.7343044694036621,0.31553739483419907,0.3039633613986783
EleutherAI/pythia-410m-deduped,step143000,143000,3,3,0.2683333333333333,1.0,5.869850433246732,0.5761785811198089,0.41368063909111746,0.032168397164694565,0.6711754733192182,70.76304735020334,25.899418271100682,129.87666666666667,3,0.5336571881834099,0.002376853876365916,0.6876233188034041,0.12795067662007312,0.15139885952418639
