experiment_id,model,stage,step,seed,timestamp,n_items,n_probe,n_train_texts,base_probe_mean_margin,base_probe_accuracy,base_probe_mean_nll,base_control_mean_margin,base_control_accuracy,post_injection_mean_margin,post_injection_accuracy,post_injection_mean_nll,uptake_margin_delta,uptake_accuracy_delta,injection_train_steps,injection_final_loss,post_continuation_mean_margin,post_continuation_accuracy,post_continuation_mean_nll,normalized_retention_margin,normalized_retention_accuracy,continuation_train_steps,continuation_final_loss,k_star_accuracy_threshold,degradation_auc_accuracy,degradation_auc_margin,degradation_final_accuracy,degradation_final_margin
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T17:59:47+0000,300,200,900,-1.3444416809082032,0.2,8.296433081626892,-1.3816769623756409,0.18,0.2618079686164856,0.63,3.2688503849506376,1.6062496495246887,0.43,600,0.6007381081581116,-0.48580901145935057,0.37,5.9937787842750545,0.5345574205746496,0.3953488372093023,500,5.005146026611328,50.0,117.41,-36.827345222234726,0.395,-0.26106678903102876
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,1,2026-06-04T18:02:38+0000,300,200,900,-1.3309267902374267,0.185,8.246389937400817,-1.3963733315467834,0.22,0.2519332718849182,0.545,3.4719220566749573,1.5828600621223448,0.36000000000000004,600,0.6770102381706238,-0.3977488744258881,0.37,5.858493913412094,0.5895517475880379,0.5138888888888888,500,4.9996137619018555,48.0,120.11,-16.62852158844471,0.44,-0.09218075096607209
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step2000,2000,0,2026-06-04T18:05:26+0000,300,200,900,-1.4367871952056885,0.23,8.531804971694946,-1.4010176324844361,0.225,-0.19402585208415984,0.48,3.850596158504486,1.2427613431215287,0.24999999999999997,600,0.5502492785453796,-0.6259344184398651,0.375,5.992745039463043,0.6524605719784854,0.5800000000000001,500,3.712522506713867,0.0,92.05000000000001,-122.56366260766984,0.33,-0.5220514351129532
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step2000,2000,1,2026-06-04T18:08:16+0000,300,200,900,-1.3860996270179748,0.235,8.543638904094696,-1.4458593583106996,0.24,0.06494333624839782,0.505,3.4757704854011537,1.4510429632663726,0.27,600,0.6307099461555481,-0.49227101445198057,0.375,5.792922714948654,0.6159904532074915,0.5185185185185185,500,3.717885732650757,1.3333333333333333,104.53,-73.58916439294815,0.375,-0.4171111482381821
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,0,2026-06-04T18:14:30+0000,300,200,900,-1.3444416809082032,0.2,8.296433081626892,-1.3816769623756409,0.18,0.2618079686164856,0.63,3.2688503849506376,1.6062496495246887,0.43,600,0.6007381081581116,-0.48580901145935057,0.37,5.9937787842750545,0.5345574205746496,0.3953488372093023,500,5.005146026611328,41.99999999999999,113.45000000000002,-39.35169103741646,0.385,-0.2500815933942795
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step512,512,1,2026-06-04T18:17:18+0000,300,200,900,-1.3309267902374267,0.185,8.246389937400817,-1.3963733315467834,0.22,0.2519332718849182,0.545,3.4719220566749573,1.5828600621223448,0.36000000000000004,600,0.6770102381706238,-0.3977488744258881,0.37,5.858493913412094,0.5895517475880379,0.5138888888888888,500,4.9996137619018555,40.0,121.52000000000001,-21.91934195756912,0.45,-0.1746590581536293
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step2000,2000,0,2026-06-04T18:20:04+0000,300,200,900,-1.4367871952056885,0.23,8.531804971694946,-1.4010176324844361,0.225,-0.19402585208415984,0.48,3.850596158504486,1.2427613431215287,0.24999999999999997,600,0.5502492785453796,-0.6259344184398651,0.375,5.992745039463043,0.6524605719784854,0.5800000000000001,500,3.712522506713867,0.0,85.47999999999999,-138.35542888641356,0.285,-0.6246029090881348
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step2000,2000,1,2026-06-04T18:22:50+0000,300,200,900,-1.3860996270179748,0.235,8.543638904094696,-1.4458593583106996,0.24,0.06494333624839782,0.505,3.4757704854011537,1.4510429632663726,0.27,600,0.6307099461555481,-0.49227101445198057,0.375,5.792922714948654,0.6159904532074915,0.5185185185185185,500,3.717885732650757,1.3333333333333333,99.64,-77.32264615535736,0.385,-0.4671113574504852
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step8000,8000,0,2026-06-04T18:25:35+0000,300,200,900,-1.2751419377326965,0.28,8.03903291940689,-1.2773178315162659,0.29,0.9790926113724708,0.745,2.7130109241604803,2.2542345491051674,0.46499999999999997,600,0.4924144744873047,-0.2962228775024414,0.475,5.182254296541214,0.4342578551193101,0.4193548387096773,500,3.3247363567352295,109.17647058823533,132.42000000000002,3.2441561189293893,0.435,-0.29711941480636594
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step8000,8000,1,2026-06-04T18:28:23+0000,300,200,900,-1.3309497690200807,0.28,8.031489671468735,-1.3678430032730102,0.27,1.059768551439047,0.755,2.649917127639055,2.3907183204591274,0.475,600,0.6277278661727905,-0.19963919520378112,0.405,5.172068461179733,0.4732094802364823,0.2631578947368421,500,3.327270984649658,201.14285714285708,143.45999999999998,44.01861130237579,0.47,-0.1972634208202362
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step143000,143000,0,2026-06-04T18:31:11+0000,300,200,900,-1.2561064064502716,0.24,7.906258521080017,-1.1961906123161317,0.265,5.581912232658797,0.99,0.5729244804168411,6.838018639109069,0.75,600,0.6318279504776001,0.2587927767634392,0.58,5.3491864123940465,0.22154066304374515,0.4533333333333333,500,3.3360817432403564,194.06451612903226,151.07999999999998,71.06201461770893,0.45,-0.4810220235586166
e3_factual_160m_final_calibration_v4,EleutherAI/pythia-160m-deduped,step143000,143000,1,2026-06-04T18:33:59+0000,300,200,900,-1.261992826461792,0.275,7.8798950576782225,-1.3799341464042663,0.215,5.263684836773027,0.985,0.6343333344740677,6.525677663234819,0.71,600,0.798698902130127,0.13920309245586396,0.54,5.354083748459816,0.21472036947394585,0.37323943661971837,500,3.3196468353271484,184.5581395348837,154.12,88.4610313186195,0.42,-0.5550076195597649
