model,step,stage,n_seeds,base_accuracy_mean,base_accuracy_std,post_injection_accuracy_mean,post_injection_accuracy_std,post_continuation_accuracy_mean,post_continuation_accuracy_std,base_mean_margin_mean,base_mean_margin_std,post_injection_mean_margin_mean,post_injection_mean_margin_std,post_continuation_mean_margin_mean,post_continuation_mean_margin_std,uptake_margin_delta_mean,uptake_margin_delta_std,normalized_clean_retention_margin_mean,normalized_clean_retention_margin_std,normalized_degradation_margin_auc_logk_mean,normalized_degradation_margin_auc_logk_std,degradation_accuracy_auc_logk_mean,degradation_accuracy_auc_logk_std,k_star_accuracy_below_0p5_mean,k_star_accuracy_below_0p5_std
EleutherAI/pythia-160m-deduped,1000,step1000,3,0.23125000000000004,0.04375,0.13125,0.04718646522044218,0.13749999999999998,0.03903123748998999,-0.8769032677014671,0.05063736762514373,-1.3204432765642802,0.17272453217962794,-1.3055496593316396,0.1749156204274805,-0.4435400088628132,0.1765847890476908,0.9567864261303631,0.044782822522166074,0.646771041867948,0.06457970560925945,0.07274891561879544,0.02397141347298439,4.0,0.0
