experiment_id,model,checkpoint,step,prev_checkpoint,matrix_name,module,layer,subspace_stability_topk,rows,cols,num_singular_values,frobenius_norm,spectral_norm,stable_rank,effective_rank,nuclear_norm,mean_singular_value,median_eigenvalue,mp_edge,mp_outliers_x1,mp_outliers_x1.1,mp_outliers_x1.25,alpha_tail_frac_0.2,alpha_tail_frac_0.3,alpha_tail_frac_0.5
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.3.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,3,,4096,1024,1024,40.465042847857035,1.8936518430709839,456.62505697379567,989.3085189360538,1252.9202681183815,1.223554949334357,1.463859750986515,3.5956879784832103,0,0,0,7.904807900455288,5.709291332851119,3.6477398901682263
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.4.attention.dense.weight,attention.dense,4,,1024,1024,1024,2.667444174047577,0.16601485013961792,258.16466647273853,824.332678673799,72.45524186087641,0.07075707212976212,0.004557006815364639,22.915058149322746,0,0,0,4.3636960166061645,3.029439293612187,1.7598449645222232
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.4.attention.query_key_value.weight,attention.query_key_value,4,,3072,1024,1024,35.07693016861146,1.718959093093872,416.4012963889363,976.4403238456802,1073.4018820524216,1.048244025441818,1.0687398335412368,2.9954840061175796,0,0,0,7.000154585822134,5.010488040407814,3.162029088576776
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.4.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,4,,1024,4096,1024,5.335276557763575,0.24988596141338348,455.8586040787997,989.2477566688119,165.18497291952372,0.16131345011672238,0.02543741626748508,0.06248208669924141,0,0,0,7.9269681454677885,5.692912462420992,3.6318326893027386
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.4.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,4,,4096,1024,1024,40.46944420707879,1.8871575593948364,459.87326023251586,989.4789471089671,1253.2705847620964,1.2238970554317348,1.4676326983889822,3.604955493085862,0,0,0,7.936808035131563,5.743628500365368,3.6525858938417253
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.5.attention.dense.weight,attention.dense,5,,1024,1024,1024,2.6685883936540327,0.16610102355480194,258.1181645965992,824.310187961437,72.47668128160149,0.07077800906406395,0.004508682352790949,22.672057005199534,0,0,0,4.376546145297826,3.021126182387042,1.757327322509716
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.5.attention.query_key_value.weight,attention.query_key_value,5,,3072,1024,1024,35.07195278325988,1.7184149026870728,416.5468309986582,976.6800623234665,1073.4792448282242,1.0483195750275627,1.0668265225820193,2.9901213423548985,0,0,0,6.9479580203286915,5.005899028852031,3.1771163112195375
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.5.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,5,,1024,4096,1024,5.329994917637306,0.2494584023952484,456.51738036145184,989.2758330473503,165.0276789367199,0.16115984271164052,0.025433542440722268,0.06247257139402697,0,0,0,7.846371375891298,5.695444309894827,3.6436023060616463
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.5.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,5,,4096,1024,1024,40.47301498968293,1.8908181190490723,458.17522840212115,989.413320572298,1253.2911782860756,1.2239171662949957,1.4648411301124682,3.5980985462463764,0,0,0,7.877567225275421,5.7370692685999805,3.6551354650687773
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.6.attention.dense.weight,attention.dense,6,,1024,1024,1024,2.66676590152069,0.16696111857891083,255.11682152681757,823.8775574106753,72.40172119046679,0.07070480585006522,0.0045029801778473655,22.643383431578957,0,0,0,4.328436325202845,3.009050584432738,1.752091407607182
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.6.attention.query_key_value.weight,attention.query_key_value,6,,3072,1024,1024,35.03594956188081,1.718428611755371,415.68542260294475,976.6111616486096,1072.3070168197155,1.0471748211130034,1.063566335372073,2.9809836286308915,0,0,0,6.969495541238282,5.005910604308636,3.167044037893677
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.6.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,6,,1024,4096,1024,5.335268143081938,0.2497667819261551,456.2923063510315,989.433557801594,165.21544421464205,0.16134320724086137,0.025490805336641942,0.0626132266079795,0,0,0,7.9150305363268325,5.726270883365708,3.6533837392780497
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.6.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,6,,4096,1024,1024,40.48287440709044,1.8978136777877808,455.02529265209586,989.2588509967366,1253.4124913811684,1.2240356361144222,1.467829717877727,3.6054394333039936,0,0,0,7.877118070325388,5.702592491936,3.6430719283951523
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.7.attention.dense.weight,attention.dense,7,,1024,1024,1024,2.667616000146273,0.16699950397014618,255.1621570476342,823.5746695608451,72.41795294729309,0.0707206571750909,0.004549095255634877,22.875274611881444,0,0,0,4.361458342485793,3.0157339472824067,1.7575628811796467
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.7.attention.query_key_value.weight,attention.query_key_value,7,,3072,1024,1024,35.06305271758397,1.723855972290039,413.7114052125096,976.5230619588696,1073.03905621171,1.047889703331748,1.067426729081582,2.9918036123642895,0,0,0,6.948494114548711,5.01260372343991,3.167835172093698
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.7.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,7,,1024,4096,1024,5.335306265288319,0.24991905689239502,455.7429533432084,989.4913726011897,165.226554594934,0.16135405722161522,0.025455923622207166,0.06252754643187144,0,0,0,7.915657013263011,5.755422281776632,3.6694637460942876
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.7.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,7,,4096,1024,1024,40.4609876871083,1.889093279838562,458.7395180161606,989.4037260020398,1252.9030435681343,1.2235381284845062,1.463178378066985,3.5940143178651307,0,0,0,7.986887368873762,5.723544811794721,3.6385154117889167
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.8.attention.dense.weight,attention.dense,8,,1024,1024,1024,2.66856485567151,0.16565130650997162,259.5169887012639,824.1196780767611,72.47238243135507,0.07077381096812019,0.0045211824868698625,22.73491433916859,0,0,0,4.3608967563383105,3.034118179833822,1.7569641659371151
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.8.attention.query_key_value.weight,attention.query_key_value,8,,3072,1024,1024,35.04171013168905,1.7278473377227783,411.30107936228524,976.4518402025188,1072.3338213264942,1.0472009973891545,1.0631217449452564,2.979737522262431,1,0,0,6.962094681765684,5.017153020669758,3.1691603417849765
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.8.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,8,,1024,4096,1024,5.334383198024734,0.2502627968788147,454.3346218518437,989.3054362778668,165.16759411245584,0.16129647862544516,0.02543808618657517,0.06248373222574568,1,0,0,7.9022096851865244,5.688258841122858,3.641573860507275
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.8.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,8,,4096,1024,1024,40.476200409737125,1.898513674736023,454.53990393319316,989.3831052913566,1253.3506001234055,1.2239751954330131,1.4631503449638004,3.593945459976216,1,0,0,7.915773135586847,5.710516887780658,3.642565236936061
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.9.attention.dense.weight,attention.dense,9,,1024,1024,1024,2.665837037838556,0.16529974341392517,260.0895098427891,824.1330329786231,72.40107625812198,0.07070417603332224,0.004527182069769681,22.765083438446098,0,0,0,4.319384653243157,3.021257314972743,1.7590888033739636
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.9.attention.query_key_value.weight,attention.query_key_value,9,,3072,1024,1024,35.014496041332855,1.7171663045883179,415.7871318247389,976.5733784340761,1071.6182751357555,1.0465022218122613,1.0607425603068634,2.9730690990332795,0,0,0,6.938958509582979,5.015035666104253,3.1712650806820957
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.9.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,9,,1024,4096,1024,5.336031197053599,0.2485373169183731,460.9496704506026,989.4648681667252,165.24278311431408,0.16136990538507234,0.02544266467323031,0.062494978391516985,0,0,0,7.950126827227366,5.721527322221765,3.639240908670605
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.9.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,9,,4096,1024,1024,40.49444498613294,1.8951573371887207,456.56262808254274,989.3438952006986,1253.864040017128,1.2244766015792266,1.4643967061172702,3.597006904771976,0,0,0,7.945190676969067,5.734408733608094,3.6368536760055816
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.10.attention.dense.weight,attention.dense,10,,1024,1024,1024,2.670166787979493,0.1669585406780243,255.7758280916146,824.0374093479264,72.5161098453791,0.07081651352087803,0.00453754523747954,22.817194966978803,0,0,0,4.351542297974269,3.0091803086161453,1.7562316582475506
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.10.attention.query_key_value.weight,attention.query_key_value,10,,3072,1024,1024,35.03366177002101,1.7224740982055664,413.68108685238207,976.5590274081763,1072.1733062267303,1.0470442443620414,1.0602931730119067,2.971809547913027,0,0,0,6.957187375301039,4.997134982635923,3.167497064884692
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.10.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,10,,1024,4096,1024,5.334480881069225,0.24978044629096985,456.107749735008,989.3584123917534,165.17710032314062,0.161305762034317,0.02544411806957858,0.0624985483781731,0,0,0,7.832951193610753,5.695164069032265,3.645396321149965
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.10.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,10,,4096,1024,1024,40.49834838051739,1.8988457918167114,454.8783124073835,989.3997752308271,1254.030389547348,1.224639052292332,1.4660496548882094,3.6010670533078644,1,0,0,7.850150181481806,5.704058331488736,3.637451362362624
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.11.attention.dense.weight,attention.dense,11,,1024,1024,1024,2.6673519564093877,0.16709570586681366,254.81798110447247,823.7345268270643,72.4294303323428,0.07073186555892852,0.004539434479211041,22.826695080954824,0,0,0,4.369842116586263,3.0250977442034217,1.754346181226032
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.11.attention.query_key_value.weight,attention.query_key_value,11,,3072,1024,1024,35.05234946614449,1.7214138507843018,414.63282405721367,976.3790854181102,1072.6083390414715,1.047469081095187,1.0668446110233916,2.9901720409768884,0,0,0,7.028843092851552,5.052414357338771,3.179287105276342
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.11.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,11,,1024,4096,1024,5.333206772173831,0.24898715317249298,458.7995301691172,989.3979426105035,165.1473217457533,0.1612766813923372,0.025449893233043364,0.06251273394877173,0,0,0,7.887475187834688,5.727354892809151,3.656478541689212
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.11.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,11,,4096,1024,1024,40.493095902477535,1.8911995887756348,458.44499375351927,989.3539393311696,1253.8429836034775,1.224456038675271,1.4661952264895106,3.601424621754196,0,0,0,7.916345440418904,5.715200910883731,3.655738252515139
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.12.attention.dense.weight,attention.dense,12,,1024,1024,1024,2.66695261149147,0.1666204035282135,256.19711440079055,824.4169444301804,72.43148322143679,0.07073387033343437,0.004503384774098118,22.645417957088494,0,0,0,4.3041750710193405,2.993901902083536,1.7555201867031143
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.12.attention.query_key_value.weight,attention.query_key_value,12,,3072,1024,1024,35.05973891162515,1.7231535911560059,413.97048316199215,976.4515905813158,1072.8696905076504,1.0477243071363773,1.065537972540838,2.986509770185224,0,0,0,6.9184600080847565,4.98939873014392,3.164005488975074
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.12.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,12,,1024,4096,1024,5.336147989514711,0.2501971125602722,454.8740320014743,989.3846340549503,165.2340003401041,0.1613613284571329,0.025452388242595547,0.06251886245653822,1,0,0,7.864802190904399,5.708632840815375,3.648832751049222
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.12.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,12,,4096,1024,1024,40.47833182576475,1.8995797634124756,454.0776685309562,989.3662821493415,1253.3984650969505,1.2240219385712408,1.4673677275424168,3.6043046435171093,1,0,0,7.899490163378893,5.719761016132891,3.6477514608458512
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.13.attention.dense.weight,attention.dense,13,,1024,1024,1024,2.6659543333765607,0.16508103907108307,260.8020640243928,824.3030065473292,72.40276759122935,0.07070582772580991,0.004501877797537246,22.637840076053596,0,0,0,4.293361698344172,3.003031602248305,1.7556052716013073
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.13.attention.query_key_value.weight,attention.query_key_value,13,,3072,1024,1024,35.049554533997785,1.72403883934021,413.30524281808727,976.5316288486657,1072.6301575899124,1.0474903882713988,1.0625135803566366,2.978032947172102,0,0,0,6.890206602464977,4.99522273695144,3.165233774819919
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.13.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,13,,1024,4096,1024,5.336435079549299,0.25050705671310425,453.7979525554922,989.4538558361277,165.25582887232304,0.16138264538312797,0.025498584662936197,0.06263233501643058,1,0,0,7.878710383853552,5.719792327197754,3.660233496415291
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.13.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,13,,4096,1024,1024,40.5086214863057,1.8968018293380737,456.09048184091836,989.2707470971977,1254.2186574935913,1.2248229077085853,1.466846633190933,3.603024676160931,0,0,0,7.851666160563911,5.698910235535534,3.6397661206108847
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.14.attention.dense.weight,attention.dense,14,,1024,1024,1024,2.6694514626941,0.16872191429138184,250.3231810123415,824.4077028766109,72.51609871467372,0.07081650265104855,0.004523770718456721,22.7479293465451,0,0,0,4.337927525611151,3.030754290584515,1.7629957266252254
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.14.attention.query_key_value.weight,attention.query_key_value,14,,3072,1024,1024,35.039120174620095,1.7233915328979492,413.36954360231306,976.4204760914108,1072.2312432527542,1.0471008234890178,1.0668846163844847,2.9902841687516313,0,0,0,6.967797089187633,5.022806010559683,3.1797491666520985
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.14.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,14,,1024,4096,1024,5.337944783233549,0.24925994873046875,458.60961042616236,989.3939626492686,165.2912715896964,0.1614172574118129,0.02549880539267868,0.06263287719629515,0,0,0,7.824972705323578,5.704946930980124,3.652959412047201
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.14.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,14,,4096,1024,1024,40.47390565467327,1.8925611972808838,457.3517727267919,989.4143295896043,1253.3144910931587,1.2239399327081628,1.4613216579329702,3.5894536444394247,0,0,0,7.8336970173469584,5.694456711323105,3.64753351344375
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.15.attention.dense.weight,attention.dense,15,,1024,1024,1024,2.6673777216059924,0.16647270321846008,256.73375660988063,824.005763403424,72.43196095343956,0.07073433686859332,0.004516026162632747,22.70898559371842,0,0,0,4.368553222465336,3.0252776268005417,1.7591071664609157
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.15.attention.query_key_value.weight,attention.query_key_value,15,,3072,1024,1024,35.04593145520859,1.7309601306915283,409.92186569666586,976.5741833662066,1072.5741731524467,1.0474357159691863,1.0643395716899207,2.983150869853095,1,0,0,6.950696370019918,5.0265503832099485,3.1747457168245186
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.15.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,15,,1024,4096,1024,5.334618314035849,0.24820870161056519,461.9263084256268,989.3683276451148,165.18497128784657,0.16131344852328766,0.02542471880267405,0.06245089783599992,0,0,0,7.918762750081522,5.715170389245174,3.642168223675544
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.15.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,15,,4096,1024,1024,40.491592213200455,1.8897165060043335,459.1307664799368,989.3645679841843,1253.8037211298943,1.2244176964159124,1.4667265273864416,3.6027296595126046,0,0,0,7.878191480636648,5.714097476926543,3.6491118420835735
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.16.attention.dense.weight,attention.dense,16,,1024,1024,1024,2.6658705912885408,0.16602559387683868,257.8267906547694,824.3369503303705,72.4032285688736,0.07070627789929063,0.00451311291798509,22.694336247511792,0,0,0,4.356270591127698,3.0142351371934177,1.7539130804580942
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.16.attention.query_key_value.weight,attention.query_key_value,16,,3072,1024,1024,35.033128684899474,1.7251241207122803,412.39857281863755,976.6132729863161,1072.2319849729538,1.0471015478251502,1.0633078853501345,2.980259240072703,0,0,0,6.979751253050823,5.0321392665736155,3.173840401178226
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.16.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,16,,1024,4096,1024,5.3342963516616955,0.2498285323381424,455.90064435371625,989.332609247633,165.17156847566366,0.1613003598395153,0.02544181485147068,0.062492890968946,0,0,0,7.9429889809012435,5.706266093801487,3.651829484589417
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.16.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,16,,4096,1024,1024,40.47517860480926,1.8845324516296387,461.286034933396,989.3548736718261,1253.2786965370178,1.2239049770869315,1.462386811759167,3.5920699885294307,0,0,0,7.79351333101081,5.702424983443791,3.6440139430714757
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.17.attention.dense.weight,attention.dense,17,,1024,1024,1024,2.6646429893787196,0.16489695012569427,261.12762216751554,824.1560519121022,72.37286540342211,0.0706766263705294,0.004542991374118649,22.844581043592417,0,0,0,4.336621303925602,3.0176113859621028,1.7610831576106043
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.17.attention.query_key_value.weight,attention.query_key_value,17,,3072,1024,1024,35.054590560128425,1.7305760383605957,410.30652685871894,976.512708535471,1072.7661130428314,1.04762315726839,1.0664177974597138,2.9889757599331155,1,0,0,6.94900155120488,5.02227526874792,3.1682808850152777
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.17.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,17,,1024,4096,1024,5.334071751155153,0.2494468092918396,457.2585135472054,989.2471462816673,165.15244304388762,0.1612816826600465,0.02547125936937855,0.06256521572478564,0,0,0,7.938996256573107,5.733250950837318,3.649990263294561
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.17.mlp.dense_h_to_4h.weight,mlp.dense_h_to_4h,17,,4096,1024,1024,40.47129837993972,1.8947103023529053,456.2560557127774,989.3114267677928,1253.1207652688026,1.223750747332815,1.463487244524643,3.5947729885014463,0,0,0,7.877156107443425,5.720150768039684,3.6490862913134516
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.18.attention.dense.weight,attention.dense,18,,1024,1024,1024,2.6646326293192564,0.16415925323963165,263.4777509741742,824.1128610064574,72.37161797119188,0.07067540817499207,0.004560769319643276,22.933978025422416,0,0,0,4.358968451633087,3.0291858227850716,1.7579845605504894
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.18.attention.query_key_value.weight,attention.query_key_value,18,,3072,1024,1024,35.05679203125917,1.7179495096206665,416.4123035172027,976.5550552427219,1072.8971264660358,1.0477511000644881,1.0652238018784033,2.985629206773082,0,0,0,6.95623717437182,5.0306576385779245,3.170976381557254
e1_phase_identification,EleutherAI/pythia-410m-deduped,step0,0,,gpt_neox.layers.18.mlp.dense_4h_to_h.weight,mlp.dense_4h_to_h,18,,1024,4096,1024,5.335387409876501,0.24865587055683136,460.3991203908126,989.3646966539494,165.20831061899662,0.1613362408388639,0.02542301432466343,0.062446711115866214,0,0,0,7.8380284528048145,5.718393666526523,3.6451073312925253
