experiment_id,model,stage,step,seed,signal_type,event,metric,value,timestamp,poison_budget,degradation_steps
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_injection,mean_margin,-2.977986614704132,2026-06-04 14:22:36,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_injection,median_margin,-3.061298370361328,2026-06-04 14:22:36,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_injection,mean_gold_logprob,-14.364073076248168,2026-06-04 14:22:36,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_injection,n_items,400,2026-06-04 14:22:36,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_continuation,accuracy,0.015,2026-06-04 14:23:08,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_continuation,mean_margin,-1.989223816394806,2026-06-04 14:23:08,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_continuation,median_margin,-1.9963417053222656,2026-06-04 14:23:08,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_continuation,mean_gold_logprob,-14.268731541633606,2026-06-04 14:23:08,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_continuation,n_items,400,2026-06-04 14:23:08,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k4,accuracy,0.0025,2026-06-04 14:23:30,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k4,mean_margin,-2.9916628789901734,2026-06-04 14:23:30,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k4,median_margin,-3.082538604736328,2026-06-04 14:23:30,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k4,mean_gold_logprob,-14.259001989364624,2026-06-04 14:23:30,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:23:30,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k16,accuracy,0.0025,2026-06-04 14:23:52,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k16,mean_margin,-2.9434040451049803,2026-06-04 14:23:52,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k16,median_margin,-3.033161163330078,2026-06-04 14:23:52,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k16,mean_gold_logprob,-14.285138595104218,2026-06-04 14:23:52,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:23:52,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k64,accuracy,0.005,2026-06-04 14:24:14,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k64,mean_margin,-2.931027686595917,2026-06-04 14:24:14,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k64,median_margin,-2.9685020446777344,2026-06-04 14:24:14,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k64,mean_gold_logprob,-13.35056321144104,2026-06-04 14:24:14,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:24:14,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k256,accuracy,0.0025,2026-06-04 14:24:38,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k256,mean_margin,-2.9820604062080385,2026-06-04 14:24:38,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k256,median_margin,-3.057435989379883,2026-06-04 14:24:38,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k256,mean_gold_logprob,-13.570434906482696,2026-06-04 14:24:38,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:24:38,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,1,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:24:38,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,base,accuracy,0.2075,2026-06-04 14:25:00,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,base,mean_margin,-0.7479913878440857,2026-06-04 14:25:00,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,base,median_margin,-0.764552116394043,2026-06-04 14:25:00,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,base,mean_gold_logprob,-11.70076132774353,2026-06-04 14:25:00,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,base,n_items,400,2026-06-04 14:25:00,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_injection,accuracy,0.01,2026-06-04 14:25:31,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_injection,mean_margin,-3.0732879543304445,2026-06-04 14:25:31,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_injection,median_margin,-3.2205638885498047,2026-06-04 14:25:31,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_injection,mean_gold_logprob,-13.005345730781555,2026-06-04 14:25:31,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_injection,n_items,400,2026-06-04 14:25:31,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_continuation,accuracy,0.0225,2026-06-04 14:26:03,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_continuation,mean_margin,-1.9866528964042665,2026-06-04 14:26:03,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_continuation,median_margin,-2.0153064727783203,2026-06-04 14:26:03,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_continuation,mean_gold_logprob,-13.430036685466767,2026-06-04 14:26:03,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_continuation,n_items,400,2026-06-04 14:26:03,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k4,accuracy,0.01,2026-06-04 14:26:24,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k4,mean_margin,-3.089322712421417,2026-06-04 14:26:24,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k4,median_margin,-3.2410526275634766,2026-06-04 14:26:24,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k4,mean_gold_logprob,-12.898033747673034,2026-06-04 14:26:24,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:26:24,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k16,accuracy,0.0125,2026-06-04 14:26:46,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k16,mean_margin,-3.0155523109436033,2026-06-04 14:26:46,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k16,median_margin,-3.1446266174316406,2026-06-04 14:26:46,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k16,mean_gold_logprob,-13.526002912521362,2026-06-04 14:26:46,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:26:46,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k64,accuracy,0.01,2026-06-04 14:27:09,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k64,mean_margin,-2.993257942199707,2026-06-04 14:27:09,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k64,median_margin,-3.0997495651245117,2026-06-04 14:27:09,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k64,mean_gold_logprob,-13.03055943250656,2026-06-04 14:27:09,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:27:09,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k256,accuracy,0.02,2026-06-04 14:27:34,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k256,mean_margin,-2.910403296947479,2026-06-04 14:27:34,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k256,median_margin,-3.0308008193969727,2026-06-04 14:27:34,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k256,mean_gold_logprob,-13.315399868488312,2026-06-04 14:27:34,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:27:34,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step128,128,2,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:27:34,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,base,accuracy,0.18,2026-06-04 14:27:58,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,base,mean_margin,-1.1430226135253907,2026-06-04 14:27:58,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,base,median_margin,-1.0742511749267578,2026-06-04 14:27:58,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,base,mean_gold_logprob,-12.361256003379822,2026-06-04 14:27:58,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,base,n_items,400,2026-06-04 14:27:58,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_injection,accuracy,0.0175,2026-06-04 14:28:30,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_injection,mean_margin,-2.0529346752166746,2026-06-04 14:28:30,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_injection,median_margin,-1.9871654510498047,2026-06-04 14:28:30,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_injection,mean_gold_logprob,-13.19150735616684,2026-06-04 14:28:30,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_injection,n_items,400,2026-06-04 14:28:30,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_continuation,accuracy,0.0675,2026-06-04 14:29:03,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_continuation,mean_margin,-1.547051991224289,2026-06-04 14:29:03,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_continuation,median_margin,-1.5268831253051758,2026-06-04 14:29:03,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_continuation,mean_gold_logprob,-12.770190348625183,2026-06-04 14:29:03,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_continuation,n_items,400,2026-06-04 14:29:03,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k4,accuracy,0.0225,2026-06-04 14:29:24,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k4,mean_margin,-1.9899311649799347,2026-06-04 14:29:24,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k4,median_margin,-1.959507942199707,2026-06-04 14:29:24,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k4,mean_gold_logprob,-13.238933720588683,2026-06-04 14:29:24,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:29:24,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k16,accuracy,0.0225,2026-06-04 14:29:45,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k16,mean_margin,-2.0654078519344328,2026-06-04 14:29:45,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k16,median_margin,-2.0132904052734375,2026-06-04 14:29:45,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k16,mean_gold_logprob,-11.474215632677078,2026-06-04 14:29:45,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:29:45,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k64,accuracy,0.0425,2026-06-04 14:30:07,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k64,mean_margin,-1.785202795267105,2026-06-04 14:30:07,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k64,median_margin,-1.7196025848388672,2026-06-04 14:30:07,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k64,mean_gold_logprob,-13.339782481193543,2026-06-04 14:30:07,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:30:07,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k256,accuracy,0.1075,2026-06-04 14:30:30,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k256,mean_margin,-1.175314326286316,2026-06-04 14:30:30,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k256,median_margin,-1.1011714935302734,2026-06-04 14:30:30,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k256,mean_gold_logprob,-13.941954615116119,2026-06-04 14:30:30,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:30:30,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,0,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:30:30,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,base,accuracy,0.1925,2026-06-04 14:30:52,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,base,mean_margin,-1.0917985022068024,2026-06-04 14:30:52,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,base,median_margin,-1.0675201416015625,2026-06-04 14:30:52,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,base,mean_gold_logprob,-12.042103769779205,2026-06-04 14:30:52,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,base,n_items,400,2026-06-04 14:30:52,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_injection,accuracy,0.005,2026-06-04 14:31:24,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_injection,mean_margin,-2.425883764028549,2026-06-04 14:31:24,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_injection,median_margin,-2.4296646118164062,2026-06-04 14:31:24,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_injection,mean_gold_logprob,-10.960398976802827,2026-06-04 14:31:24,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_injection,n_items,400,2026-06-04 14:31:24,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_continuation,accuracy,0.035,2026-06-04 14:31:56,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_continuation,mean_margin,-1.9564852356910705,2026-06-04 14:31:56,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_continuation,median_margin,-1.9770584106445312,2026-06-04 14:31:56,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_continuation,mean_gold_logprob,-12.367259705066681,2026-06-04 14:31:56,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_continuation,n_items,400,2026-06-04 14:31:56,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k4,accuracy,0.0075,2026-06-04 14:32:18,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k4,mean_margin,-2.3792240262031554,2026-06-04 14:32:18,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k4,median_margin,-2.3663597106933594,2026-06-04 14:32:18,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k4,mean_gold_logprob,-10.881632676124573,2026-06-04 14:32:18,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:32:18,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k16,accuracy,0.015,2026-06-04 14:32:41,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k16,mean_margin,-2.1009739089012145,2026-06-04 14:32:41,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k16,median_margin,-2.0917043685913086,2026-06-04 14:32:41,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k16,mean_gold_logprob,-13.222592570781707,2026-06-04 14:32:41,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:32:41,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k64,accuracy,0.0125,2026-06-04 14:33:03,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k64,mean_margin,-2.332857288122177,2026-06-04 14:33:03,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k64,median_margin,-2.297532081604004,2026-06-04 14:33:03,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k64,mean_gold_logprob,-10.001639367341996,2026-06-04 14:33:03,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:33:03,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k256,accuracy,0.035,2026-06-04 14:33:26,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k256,mean_margin,-1.9022179710865021,2026-06-04 14:33:26,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k256,median_margin,-1.8252220153808594,2026-06-04 14:33:26,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k256,mean_gold_logprob,-10.423933579921723,2026-06-04 14:33:26,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:33:26,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,1,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:33:26,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,base,accuracy,0.2075,2026-06-04 14:33:49,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,base,mean_margin,-1.022597063779831,2026-06-04 14:33:49,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,base,median_margin,-0.9810037612915039,2026-06-04 14:33:49,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,base,mean_gold_logprob,-12.058808958530426,2026-06-04 14:33:49,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,base,n_items,400,2026-06-04 14:33:49,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_injection,accuracy,0.0225,2026-06-04 14:34:20,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_injection,mean_margin,-2.122874063253403,2026-06-04 14:34:20,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_injection,median_margin,-2.0334606170654297,2026-06-04 14:34:20,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_injection,mean_gold_logprob,-10.96466739654541,2026-06-04 14:34:20,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_injection,n_items,400,2026-06-04 14:34:20,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_continuation,accuracy,0.055,2026-06-04 14:34:52,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_continuation,mean_margin,-1.6234007215499877,2026-06-04 14:34:52,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_continuation,median_margin,-1.5415315628051758,2026-06-04 14:34:52,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_continuation,mean_gold_logprob,-11.704389057159425,2026-06-04 14:34:52,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_continuation,n_items,400,2026-06-04 14:34:52,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k4,accuracy,0.0225,2026-06-04 14:35:15,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k4,mean_margin,-2.142996143102646,2026-06-04 14:35:15,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k4,median_margin,-2.066411018371582,2026-06-04 14:35:15,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k4,mean_gold_logprob,-10.657338321208954,2026-06-04 14:35:15,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:35:15,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k16,accuracy,0.0175,2026-06-04 14:35:38,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k16,mean_margin,-2.185203891992569,2026-06-04 14:35:38,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k16,median_margin,-2.1007585525512695,2026-06-04 14:35:38,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k16,mean_gold_logprob,-10.426440412998199,2026-06-04 14:35:38,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:35:38,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k64,accuracy,0.0375,2026-06-04 14:36:01,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k64,mean_margin,-2.0222350251674652,2026-06-04 14:36:01,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k64,median_margin,-1.9888067245483398,2026-06-04 14:36:01,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k64,mean_gold_logprob,-11.160821920633316,2026-06-04 14:36:01,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:36:01,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k256,accuracy,0.0575,2026-06-04 14:36:25,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k256,mean_margin,-2.0363008964061735,2026-06-04 14:36:25,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k256,median_margin,-1.8915801048278809,2026-06-04 14:36:25,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k256,mean_gold_logprob,-8.877035301923751,2026-06-04 14:36:25,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:36:25,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step512,512,2,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:36:25,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,base,accuracy,0.1975,2026-06-04 14:36:48,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,base,mean_margin,-0.9899384951591492,2026-06-04 14:36:48,,
