intercept,window_coef,late_coef,uptake_z_coef,log_step_coef,outcome,n,r2
0.3294124398139038,0.250205594086135,0.07920684572776929,-0.07892910496701541,0.016036921348021566,normalized_retention_margin,48,0.7178220751027331
0.24571958488215392,0.2342395384196967,0.011480046462457632,0.0003758336578483417,0.043955249086504666,normalized_retention_accuracy,48,0.17578073001998173
0.6664656821068824,0.33359073594571126,0.33287494616117225,-0.07254396507780421,-0.0587866918850139,normalized_degradation_auc_margin,48,0.9017040975144417
0.6876761473516578,0.32203786835935455,0.3656382789923044,-0.012048160357954207,-0.06660453065243338,normalized_degradation_auc_accuracy,48,0.37618509977186
