experiment_id,model,stage,step,seed,timestamp,n_items,n_probe,n_train_texts,base_probe_mean_margin,base_probe_accuracy,base_probe_mean_nll,base_control_mean_margin,base_control_accuracy,post_injection_mean_margin,post_injection_accuracy,post_injection_mean_nll,uptake_margin_delta,uptake_accuracy_delta,injection_train_steps,injection_final_loss,post_continuation_mean_margin,post_continuation_accuracy,post_continuation_mean_nll,normalized_retention_margin,normalized_retention_accuracy,continuation_train_steps,continuation_final_loss,k_star_accuracy_threshold,degradation_auc_accuracy,degradation_auc_margin,degradation_final_accuracy,degradation_final_margin
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step2000,2000,1,2026-06-04T20:39:11+0000,300,200,900,-1.386099669933319,0.235,8.543638861179351,-1.4458591961860656,0.24,0.06493793964385987,0.505,3.4757664769887926,1.4510376095771789,0.27,600,0.6307114362716675,-0.4922709119319916,0.375,5.792937735319137,0.6159928261692557,0.5185185185185185,500,3.717885971069336,1.3333333333333333,99.64,-77.32267583608629,0.385,-0.46711470603942873
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step2000,2000,2,2026-06-04T20:43:59+0000,300,200,900,-1.3888240730762482,0.235,8.46483108639717,-1.4804294610023498,0.26,0.05999710232019424,0.52,3.5878416749835016,1.4488211753964424,0.28500000000000003,600,0.5701456069946289,-0.31724101543426514,0.44,5.937937434911728,0.7396240998125699,0.7192982456140351,500,3.7130610942840576,28.80000000000001,113.16000000000001,-78.08988020300866,0.405,-0.4482842057943344
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step2000,2000,3,2026-06-04T20:48:47+0000,300,200,900,-1.407445034980774,0.19,8.514946682453155,-1.4633500719070434,0.21,0.1995171156525612,0.57,3.3120166251063345,1.6069621506333351,0.37999999999999995,600,0.5380107760429382,-0.3013251781463623,0.41,5.668033289909363,0.6883297508895702,0.5789473684210527,500,3.7215576171875,25.882352941176478,100.11,-78.36124797403812,0.36,-0.4511937502026558
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step2000,2000,4,2026-06-04T20:53:34+0000,300,200,900,-1.5059572386741638,0.215,8.506301231384278,-1.6291537046432496,0.17,0.3602606529742479,0.58,3.2925769787281753,1.8662178916484118,0.365,600,0.6610745191574097,-0.27714845538139343,0.41,5.63912361741066,0.658448720694332,0.5342465753424657,500,3.7155683040618896,36.571428571428584,114.35,-43.216949635595086,0.41,-0.3572268581390381
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step3000,3000,0,2026-06-04T20:58:37+0000,300,200,900,-1.311101746559143,0.27,8.42023773431778,-1.2867674016952515,0.24,0.041583475321531296,0.535,3.4572442288696767,1.3526852218806744,0.265,600,0.527168869972229,-0.4204488110542297,0.405,5.48664169549942,0.6584332563836357,0.5094339622641509,500,3.551720142364502,19.200000000000003,105.62,-98.89496789008378,0.35,-0.4958054196834564
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step3000,3000,1,2026-06-04T21:03:25+0000,300,200,900,-1.2454102993011475,0.32,8.437689487934113,-1.2550298190116882,0.285,0.45611777365207673,0.61,3.089408207535744,1.7015280729532243,0.29,600,0.6116846799850464,-0.286662220954895,0.45,5.406865561008454,0.5634629798862031,0.4482758620689656,500,3.554121494293213,50.66666666666665,117.85,-38.48205675363541,0.395,-0.3780392670631409
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step3000,3000,2,2026-06-04T21:08:13+0000,300,200,900,-1.2175197404623033,0.27,8.33856344640255,-1.2728116750717162,0.325,0.2168707760795951,0.535,3.358148557282984,1.4343905165418984,0.265,600,0.5722838640213013,-0.25169778764247897,0.43,5.5699543982744215,0.6733326396693399,0.6037735849056602,500,3.55297589302063,30.400000000000006,108.85,-66.3582421825081,0.375,-0.45854912012815474
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step3000,3000,3,2026-06-04T21:13:01+0000,300,200,900,-1.1595660829544068,0.255,8.28289651632309,-1.2687830018997193,0.25,0.41473167419433593,0.625,3.149061055183411,1.5742977571487426,0.37,600,0.512786865234375,-0.10034101009368897,0.505,5.362884860038758,0.6728238467284052,0.6756756756756757,500,3.5505805015563965,44.23529411764707,114.59000000000002,-43.13273270487785,0.375,-0.3724516415596008
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step3000,3000,4,2026-06-04T21:17:50+0000,300,200,900,-1.2724644601345063,0.275,8.28224219083786,-1.5144596362113953,0.235,0.3343782350420952,0.605,3.2902206405997276,1.6068426951766015,0.32999999999999996,600,0.6950509548187256,-0.31827930092811585,0.42,5.577720042467117,0.5938261175600141,0.43939393939393934,500,3.5502219200134277,39.040000000000006,113.89000000000001,-50.64180765867233,0.405,-0.3723975396156311
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step8000,8000,0,2026-06-04T21:22:45+0000,300,200,900,-1.2751419258117676,0.28,8.039032921791076,-1.277317726612091,0.29,0.979166389554739,0.745,2.7129683585464957,2.2543083153665067,0.46499999999999997,600,0.49240759015083313,-0.2962258517742157,0.475,5.182263890504837,0.43424232052233686,0.4193548387096773,500,3.3247323036193848,109.17647058823533,132.42000000000002,3.26428541958332,0.435,-0.2970605266094208
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step8000,8000,1,2026-06-04T21:27:32+0000,300,200,900,-1.3309496009349824,0.28,8.03148956298828,-1.3678428733348846,0.27,1.0594436553120614,0.755,2.6508100882172583,2.3903932562470436,0.475,600,0.6275773048400879,-0.19954544305801392,0.405,5.172002412080765,0.4733129810001604,0.2631578947368421,500,3.327288866043091,192.0,142.38,44.00231992304325,0.465,-0.19765877425670625
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step8000,8000,2,2026-06-04T21:32:20+0000,300,200,900,-1.2870574545860292,0.23,7.929947254657745,-1.2817229676246642,0.305,0.823049064129591,0.725,2.924791234284639,2.1101065187156203,0.495,600,0.5792064666748047,-0.29405622735619547,0.44,5.324269794374704,0.4705929385186932,0.42424242424242425,500,3.331601858139038,60.30769230769231,127.21000000000001,-27.6215238347277,0.43,-0.3381460118293762
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step8000,8000,3,2026-06-04T21:37:08+0000,300,200,900,-1.130008683204651,0.295,7.7240902924537655,-1.328938763141632,0.215,1.2195333522558212,0.785,2.5537951201200486,2.3495420354604724,0.49000000000000005,600,0.4777773916721344,-0.05785434603691101,0.48,5.001735650300979,0.4563248160646826,0.37755102040816324,500,3.3290255069732666,235.78947368421052,147.54999999999998,66.42740219295024,0.49,-0.05391225799918175
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step8000,8000,4,2026-06-04T21:41:55+0000,300,200,900,-1.2047160708904265,0.26,7.735884963274002,-1.3907628619670869,0.285,0.9482667617499828,0.75,2.811410871297121,2.1529828326404092,0.49,600,0.7153054475784302,-0.21435971975326537,0.45,5.188437682390213,0.45999268369576,0.3877551020408163,500,3.332120656967163,192.0,146.0,34.55828914552927,0.445,-0.2910607969760895
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step143000,143000,0,2026-06-04T21:46:48+0000,300,200,900,-1.256105102300644,0.24,7.90625351190567,-1.1961841344833375,0.265,4.5445316951524,0.98,0.8285907072771806,5.800636797453044,0.74,600,0.5785746574401855,0.04355806589126587,0.545,5.630271409749985,0.22405525696119583,0.4121621621621622,500,3.3177297115325928,136.00000000000006,141.11,33.81456504266477,0.4,-0.5702035108208656
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step143000,143000,1,2026-06-04T21:51:34+0000,300,200,900,-1.2620050716400146,0.275,7.879902794361114,-1.3799276506900788,0.215,3.070692501682788,0.93,1.1710436349920927,4.332697573322802,0.655,600,0.750204861164093,-0.07788591980934143,0.495,5.599748545885086,0.27329836246164696,0.3358778625954198,500,3.3170111179351807,96.00000000000003,137.43,19.520691579915585,0.45,-0.4521928569674492
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step143000,143000,2,2026-06-04T21:56:20+0000,300,200,900,-1.2424331200122833,0.245,7.8253908336162565,-1.3007026100158692,0.295,2.439610094251111,0.865,1.983098594127223,3.6820432142633943,0.62,600,0.6795294284820557,-0.19098448157310485,0.465,5.790070604085923,0.2855611890610373,0.35483870967741943,500,3.30959415435791,52.983606557377044,113.42,-66.09487837901338,0.325,-0.6614160913228989
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step143000,143000,3,2026-06-04T22:01:06+0000,300,200,900,-1.181715121269226,0.275,7.7115638422966,-1.3855540764331817,0.22,3.274593478330571,0.95,1.2506768048916275,4.456308599599797,0.6749999999999999,600,0.5926228165626526,0.17627743780612945,0.53,5.429826421141624,0.3047348559292575,0.3777777777777778,500,3.330005168914795,182.85714285714283,144.43,46.84356181567695,0.46,-0.3648365399241447
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-160m-deduped,step143000,143000,4,2026-06-04T22:05:53+0000,300,200,900,-1.2731839978694917,0.22,7.7186991202831265,-1.2753174746036529,0.245,5.518158059100242,0.98,0.8273113250931783,6.791342056969733,0.76,600,0.6607609987258911,-0.30600360870361326,0.485,5.677638093233108,0.1424137351723129,0.3486842105263158,500,3.330467700958252,87.04000000000002,135.73,72.98078773149606,0.39,-0.5769556701183319
