experiment_id,model,stage,step,seed,timestamp,n_items,n_probe,n_train_texts,base_probe_mean_margin,base_probe_accuracy,base_probe_mean_nll,base_control_mean_margin,base_control_accuracy,post_injection_mean_margin,post_injection_accuracy,post_injection_mean_nll,uptake_margin_delta,uptake_accuracy_delta,injection_train_steps,injection_final_loss,post_continuation_mean_margin,post_continuation_accuracy,post_continuation_mean_nll,normalized_retention_margin,normalized_retention_accuracy,continuation_train_steps,continuation_final_loss,k_star_accuracy_threshold,degradation_auc_accuracy,degradation_auc_margin,degradation_final_accuracy,degradation_final_margin
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1000,1000,0,2026-06-07T13:04:48+0000,300,200,900,-1.5850068306922913,0.205,8.890515322685241,-1.5356271600723266,0.22,-0.26124064981937406,0.425,3.9391813600063323,1.3237661808729173,0.22,600,0.5558477640151978,-0.6628576922416687,0.35,6.168759253025055,0.6966102864499375,0.6590909090909091,500,4.158998489379883,0.0,98.47,-107.09440834701061,0.31,-0.5130190390348435
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1000,1000,1,2026-06-07T13:07:23+0000,300,200,900,-1.4352746176719666,0.235,8.818190577030181,-1.5787974643707274,0.205,-0.3830263042449951,0.355,4.284429061412811,1.0522483134269716,0.12,600,0.6788687705993652,-0.5657924604415894,0.36,6.084685201644898,0.8263089102976465,1.0416666666666667,500,4.157867908477783,0.0,85.76,-154.62209555625915,0.345,-0.7122186535596847
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step1000,1000,2,2026-06-07T13:09:57+0000,300,200,900,-1.3767845559120178,0.2,8.734133825302123,-1.4750186014175415,0.275,-0.3406428861618042,0.465,4.090031650066376,1.0361416697502135,0.265,600,0.5957585573196411,-0.5754323542118073,0.385,6.2810373985767365,0.7734002261422374,0.6981132075471698,500,4.155392646789551,0.0,98.3,-134.47741245269776,0.335,-0.6592869436740876
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2000,2000,0,2026-06-07T13:12:29+0000,300,200,900,-1.4367871952056885,0.23,8.531804971694946,-1.4010176324844361,0.225,-0.19402585208415984,0.48,3.850596158504486,1.2427613431215287,0.24999999999999997,600,0.5502492785453796,-0.6259344184398651,0.375,5.992745039463043,0.6524605719784854,0.5800000000000001,500,3.712522506713867,0.0,85.47999999999999,-138.35542888641356,0.285,-0.6246029090881348
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2000,2000,1,2026-06-07T13:15:03+0000,300,200,900,-1.3860996270179748,0.235,8.543638904094696,-1.4458593583106996,0.24,0.06494333624839782,0.505,3.4757704854011537,1.4510429632663726,0.27,600,0.6307099461555481,-0.49227101445198057,0.375,5.792922714948654,0.6159904532074915,0.5185185185185185,500,3.717885732650757,1.3333333333333333,99.64,-77.32264615535736,0.385,-0.4671113574504852
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step2000,2000,2,2026-06-07T13:17:37+0000,300,200,900,-1.388824050426483,0.235,8.464831187725068,-1.4804295587539673,0.26,0.059987322092056275,0.52,3.5878417670726774,1.4488113725185394,0.28500000000000003,600,0.5701467990875244,-0.3172419196367264,0.44,5.937926228642464,0.7396284644887714,0.7192982456140351,500,3.7130613327026367,28.80000000000001,113.16000000000001,-78.0887112647295,0.405,-0.4482958048582077
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step3000,3000,0,2026-06-07T13:20:18+0000,300,200,900,-1.311101815700531,0.27,8.420237629413604,-1.2867673659324645,0.24,0.04158177264034748,0.535,3.457243357822299,1.3526835883408785,0.265,600,0.5271644592285156,-0.4204469341039658,0.405,5.4866297990083694,0.6584354902161484,0.5094339622641509,500,3.551719903945923,19.200000000000003,105.62,-98.895159791857,0.35,-0.495803729891777
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step3000,3000,1,2026-06-07T13:22:52+0000,300,200,900,-1.2454101586341857,0.32,8.437689323425293,-1.25502982378006,0.285,0.45611346572637557,0.61,3.0894175443053244,1.7015236243605614,0.29,600,0.6116841435432434,-0.2866663730144501,0.45,5.406856505870819,0.5634619301745134,0.4482758620689656,500,3.5541205406188965,50.66666666666665,117.85,-38.482944997549055,0.395,-0.3780392491817474
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step3000,3000,2,2026-06-07T13:25:28+0000,300,200,900,-1.2175197750329971,0.27,8.338563328385353,-1.2728115820884705,0.325,0.21680490978062153,0.535,3.358208885714412,1.4343246848136186,0.265,600,0.5723536610603333,-0.25174233198165896,0.43,5.569965077638626,0.6733325120015171,0.6037735849056602,500,3.552973747253418,30.400000000000006,108.85,-66.37000778384507,0.375,-0.45857997953891755
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4000,4000,0,2026-06-07T13:28:03+0000,300,200,900,-1.2578893184661866,0.26,8.144607529640197,-1.2263305401802063,0.29,0.255804129242897,0.605,3.3394065088033678,1.5136934477090835,0.345,600,0.5152453780174255,-0.4221360635757446,0.44,5.40948158621788,0.5521284749929533,0.5217391304347826,500,3.4651622772216797,70.85714285714286,118.86999999999999,-57.275877498984336,0.365,-0.45221958100795745
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4000,4000,1,2026-06-07T13:30:36+0000,300,200,900,-1.3264801168441773,0.255,8.145939104557037,-1.3049525141716003,0.305,0.8291414272785187,0.73,2.730496705174446,2.1556215441226962,0.475,600,0.6308857798576355,-0.09876299023628235,0.49,5.0906050229072575,0.5695420561903674,0.49473684210526314,500,3.468618869781494,222.60869565217388,146.45999999999998,43.375807601809505,0.48,-0.1459267282485962
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step4000,4000,2,2026-06-07T13:33:08+0000,300,200,900,-1.2128291553258896,0.26,8.039054722189903,-1.2586331129074098,0.315,0.4098935433477163,0.595,3.1273770705610513,1.622722698673606,0.33499999999999996,600,0.5607277154922485,-0.19520912677049637,0.415,5.282021329700947,0.6271065471550892,0.46268656716417905,500,3.471346139907837,59.636363636363626,121.22999999999999,-46.94679081641138,0.4,-0.43599772959947586
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step5000,5000,0,2026-06-07T13:35:44+0000,300,200,900,-1.2424624013900756,0.27,8.10357134103775,-1.302698187828064,0.31,0.30507244288921354,0.59,3.132397093772888,1.5475348442792891,0.31999999999999995,600,0.5053911805152893,-0.5574641835689544,0.39,5.489510326385498,0.4426383162571925,0.37500000000000006,500,3.404716730117798,64.0,116.28999999999999,-50.11635741055011,0.35,-0.44121661961078645
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step5000,5000,1,2026-06-07T13:38:16+0000,300,200,900,-1.3040907156467438,0.305,8.152778754234314,-1.3622767853736877,0.265,0.5142524546384811,0.64,3.022284586429596,1.818343170285225,0.335,600,0.6085547208786011,-0.2983535343408585,0.44,5.369599344134331,0.5531063650367634,0.40298507462686567,500,3.405982732772827,86.58823529411767,128.06,-11.145160969495773,0.425,-0.3199148058891296
